time,thrust,rate_sp.x,rate_sp.y,rate_sp.z,tau_sp.x,tau_sp.y,tau_sp.z,m.1,m.2,m.3,m.4
3075,0,-1.43778e-05,-0.00712577,-0.00282213,-0.00133656,-9.61859e-05,-9.71977e-05,0.230992,-0.566686,0.167845,0.167849
3080,0,-1.52607e-05,-0.00721655,-0.0029667,-0.00184857,-9.60782e-05,-0.00010545,0.231018,-0.566692,0.167819,0.167856
3085,0,-1.61645e-05,-0.00730768,-0.00311078,-0.00213403,-0.000102121,-0.000113596,0.231053,-0.566714,0.167808,0.167853
3090,0,-1.70865e-05,-0.00739908,-0.00325441,-0.00228093,-9.37942e-05,-0.000105268,0.231024,-0.566677,0.167804,0.167849
3095,0,-1.80267e-05,-0.00749067,-0.00339764,-0.00241487,-0.000108358,-0.000104804,0.231055,-0.566701,0.16783,0.167816
3100,0,-1.89822e-05,-0.00758238,-0.00354092,-0.00230559,-0.00011012,-0.000110832,0.231067,-0.566719,0.167825,0.167827
3105,0,-1.98847e-05,-0.00766288,-0.00367744,-0.00211708,-9.76423e-05,-0.000103663,0.231024,-0.566685,0.167819,0.167843
3110,0,-2.0491e-05,-0.00769008,-0.0037816,-0.00181192,-4.60969e-05,-7.82219e-05,0.230865,-0.56654,0.167774,0.167901
3115,0,-2.04938e-05,-0.00761649,-0.00382479,-0.00126923,2.22132e-05,-2.62092e-05,-0.16784,-0.167856,-0.230705,0.566401
3120,0,-1.97114e-05,-0.00740957,-0.00378665,-0.000622648,9.26245e-05,4.01962e-07,-0.566496,0.230786,0.167673,0.168037
3125,0,-1.83284e-05,-0.00709324,-0.00368299,0.000160216,0.000128137,4.43321e-05,-0.230941,0.566655,-0.168022,-0.167692
3130,0,-1.68197e-05,-0.00674398,-0.00356032,0.000770538,0.00014752,4.76912e-05,-0.230989,0.566696,-0.168051,-0.167656
3135,0,-1.53724e-05,-0.00639418,-0.00343828,0.00113916,0.000141691,3.95012e-05,-0.230965,0.566665,-0.168051,-0.167648
3140,0,-1.39852e-05,-0.00604419,-0.00331646,0.00134741,0.000150761,4.16957e-05,-0.230991,0.566684,-0.168062,-0.167631
3145,0,-1.26595e-05,-0.00569415,-0.00319491,0.00144062,0.000165508,4.0695e-05,-0.231019,0.566709,-0.168092,-0.167598
3150,0,-1.1405e-05,-0.00534413,-0.00307328,0.00144531,0.000156795,4.28091e-05,-0.231006,0.566696,-0.16807,-0.16762
3155,0,-1.0205e-05,-0.00499418,-0.00295146,0.00134178,0.000164812,3.83295e-05,-0.231012,0.566705,-0.168096,-0.167597
3160,0,-9.07481e-06,-0.00464431,-0.00282955,0.00142239,0.000163241,5.2753e-05,-0.231038,0.566729,-0.168064,-0.167627
3165,0,-8.00472e-06,-0.00429453,-0.00270747,0.00128717,0.000172421,3.85283e-05,-0.231026,0.566721,-0.168112,-0.167583
3170,0,-6.99889e-06,-0.00394486,-0.00258498,0.00119978,0.000164163,4.56008e-05,-0.231023,0.56672,-0.168083,-0.167614
3175,0,-6.05173e-06,-0.00359534,-0.00246236,0.000957927,0.0001722,5.63051e-05,-0.231057,0.56676,-0.168081,-0.167623
3180,0,-5.17303e-06,-0.00324602,-0.00233956,0.000669292,0.000167041,5.54942e-05,-0.231042,0.566751,-0.168075,-0.167634
3185,0,-4.3558e-06,-0.00289694,-0.0022164,0.000227807,0.00017708,5.65146e-05,-0.231062,0.566775,-0.168095,-0.167619
3190,0,-3.59444e-06,-0.00254815,-0.00209257,-0.000368346,0.00018139,6.29509e-05,-0.566796,0.231083,0.167622,0.16809
3195,0,-2.90154e-06,-0.00219963,-0.00196865,-0.000795075,0.000180174,6.24206e-05,-0.56679,0.231083,0.167621,0.168086
3200,0,-2.2701e-06,-0.00185131,-0.00184447,-0.00134454,0.000184607,6.33043e-05,-0.566793,0.2311,0.167607,0.168086
3205,0,-1.70013e-06,-0.00150311,-0.00172006,-0.00157909,0.000188687,5.02995e-05,-0.566772,0.231087,0.167569,0.168116
3210,0,-1.19442e-06,-0.00115495,-0.00159582,-0.00186688,0.000188952,5.42285e-05,-0.566774,0.231101,0.16757,0.168103
3215,0,-7.48783e-07,-0.000806776,-0.00147164,-0.00203474,0.000187996,6.2041e-05,-0.566784,0.231118,0.167584,0.168082
3220,0,-3.68804e-07,-0.00045854,-0.00134768,-0.00198639,0.000192735,6.06876e-05,-0.566792,0.231124,0.167573,0.168095
3225,0,-5.16884e-08,-0.000110207,-0.00122394,-0.00194004,0.000190043,7.42751e-05,-0.566814,0.231144,0.167606,0.168064
3230,0,2.05357e-07,0.000238197,-0.00110029,-0.00160313,0.000201733,6.18783e-05,-0.56682,0.231136,0.167566,0.168119
3235,0,3.96743e-07,0.000572481,-0.000985354,-0.0013047,0.000185505,5.54331e-05,-0.56678,0.231086,0.16759,0.168104
3240,0,5.12693e-07,0.000848982,-0.000906497,-0.000818815,0.000144999,3.23623e-05,-0.566661,0.230954,0.167631,0.168076
3245,0,5.99306e-07,0.00102038,-0.000892684,-0.000137443,7.89961e-05,-2.03679e-05,-0.167973,-0.167741,-0.230796,0.56651
3250,0,6.70552e-07,0.00105442,-0.000963584,0.000598933,-6.79804e-06,-6.51017e-05,0.566454,-0.230744,-0.16797,-0.16774
3255,0,7.26432e-07,0.000986785,-0.00109729,0.00143033,-4.2717e-05,-8.77552e-05,0.56656,-0.23087,-0.167934,-0.167756
3260,0,7.65547e-07,0.000904005,-0.00124048,0.00184739,-4.10085e-05,-8.61752e-05,0.566545,-0.230871,-0.167926,-0.167748
3265,0,7.90693e-07,0.000821431,-0.00138348,0.00213204,-4.30975e-05,-8.88182e-05,0.566548,-0.230887,-0.167921,-0.16774
3270,0,7.97678e-07,0.000739023,-0.00152645,0.0022965,-4.35643e-05,-9.27057e-05,0.566552,-0.2309,-0.167923,-0.167729
3275,0,7.89296e-07,0.00065675,-0.00166968,0.00228905,-3.90989e-05,-8.94856e-05,0.566537,-0.230885,-0.167926,-0.167727
3280,0,7.65547e-07,0.000574586,-0.00181282,0.00224636,-3.97857e-05,-9.14062e-05,0.566544,-0.230889,-0.167929,-0.167726
3285,0,7.27829e-07,0.000492516,-0.00195587,0.00220047,-3.38892e-05,-8.70816e-05,0.566525,-0.230867,-0.167934,-0.167724
3290,0,6.74743e-07,0.000410511,-0.00209919,0.00214596,-3.84244e-05,-9.56316e-05,0.566552,-0.230892,-0.167943,-0.167717
3295,0,6.07688e-07,0.000328562,-0.00224246,0.00197293,-4.3543e-05,-0.00010452,0.566584,-0.230915,-0.167955,-0.167714
3300,0,5.22472e-07,0.000246638,-0.00238556,0.00185277,-4.44541e-05,-0.00010382,0.566587,-0.230913,-0.167954,-0.16772
3305,0,4.21889e-07,0.000164662,-0.00252892,0.00162681,-4.18396e-05,-9.90937e-05,0.566577,-0.230894,-0.167955,-0.167729
3310,0,3.08733e-07,8.2552e-05,-0.00267237,0.00117513,-5.47531e-05,-0.00010446,0.566621,-0.230922,-0.167947,-0.167751
3315,0,1.81608e-07,1.92784e-07,-0.00281569,0.000624601,-4.11775e-05,-0.000101441,0.566594,-0.230884,-0.167974,-0.167736
3320,0,3.63216e-08,-8.25576e-05,-0.00295919,-1.0619e-05,-4.6326e-05,-9.78787e-05,0.230885,-0.566599,0.167755,0.167959
3325,0,-1.25729e-07,-0.000165801,-0.00310251,-0.000517939,-5.14707e-05,-9.79698e-05,0.230897,-0.566608,0.167764,0.167947
3330,0,-2.98955e-07,-0.00024951,-0.00324579,-0.00118354,-5.3935e-05,-0.000103016,0.230918,-0.566616,0.167752,0.167946
3335,0,-4.88944e-07,-0.000333642,-0.00338897,-0.00155517,-4.55973e-05,-0.000104114,0.23091,-0.566596,0.167727,0.167959
3340,0,-6.97095e-07,-0.000418121,-0.00353211,-0.00182195,-4.81353e-05,-0.000106587,0.230925,-0.5666,0.167722,0.167953
3345,0,-9.16421e-07,-0.000502881,-0.00367539,-0.00205587,-4.78647e-05,-0.000115636,0.230948,-0.566612,0.167699,0.167966
3350,0,-1.15111e-06,-0.000587827,-0.00381844,-0.002103,-5.91164e-05,-0.000108164,0.230956,-0.566619,0.167734,0.167928
3355,0,-1.40117e-06,-0.000672866,-0.00396153,-0.00190936,-5.51849e-05,-0.000104927,0.230938,-0.566609,0.167738,0.167934
3360,0,-1.66381e-06,-0.000757855,-0.00410458,-0.0017583,-5.10788e-05,-0.000105599,0.230928,-0.566606,0.167731,0.167947
3365,0,-1.90688e-06,-0.000829283,-0.00423941,-0.00154843,-4.56895e-05,-9.32245e-05,0.230888,-0.566575,0.167749,0.167937
3370,0,-1.97953e-06,-0.000843625,-0.0043391,-0.00106265,1.10749e-05,-7.59021e-05,-0.167723,-0.167978,-0.230778,0.566479
3375,0,-1.76718e-06,-0.00076776,-0.0043834,-0.000409842,6.11152e-05,-4.79974e-05,-0.167882,-0.16783,-0.230816,0.566529
3380,0,-1.27545e-06,-0.000601339,-0.00437263,0.000468641,0.000105327,-1.23476e-05,0.167672,0.168039,-0.566545,0.230834
3385,0,-5.8813e-07,-0.000366521,-0.00432006,0.00127611,0.000133303,-3.99344e-06,0.167592,0.168103,-0.566576,0.230881
3390,0,1.18744e-07,-0.000116968,-0.0042589,0.00184045,0.000140587,6.72833e-06,-0.230911,0.566585,-0.168102,-0.167573
3395,0,8.01869e-07,0.000132991,-0.00419752,0.00206017,0.000140514,3.37101e-06,-0.230909,0.566574,-0.168103,-0.167562
3400,0,1.46404e-06,0.000383117,-0.00413601,0.00214738,0.000146366,1.1923e-05,-0.23094,0.5666,-0.168096,-0.167565
3405,0,2.09967e-06,0.000633235,-0.00407454,0.00214727,0.000142714,6.1425e-06,-0.230921,0.566581,-0.1681,-0.16756
3410,0,2.71434e-06,0.000883219,-0.00401281,0.00212865,0.00014182,1.0111e-05,-0.230927,0.566588,-0.168091,-0.167571
3415,0,3.30806e-06,0.00113299,-0.00395098,0.00188773,0.000140796,2.56864e-06,-0.230904,0.566577,-0.168109,-0.167563
3420,0,3.87942e-06,0.00138251,-0.00388902,0.00163026,0.000140566,1.26875e-05,-0.230918,0.566601,-0.168094,-0.167589
3425,0,4.42425e-06,0.00163175,-0.00382733,0.00143951,0.000158962,-3.8824e-06,0.167539,0.168151,-0.566624,0.230934
3430,0,4.94951e-06,0.0018807,-0.00376542,0.00107651,0.000160861,2.11792e-06,-0.230929,0.56663,-0.168164,-0.167537
3435,0,5.44963e-06,0.00212926,-0.00370386,0.000618302,0.000151312,1.25467e-05,-0.230926,0.566636,-0.168129,-0.167581
3440,0,5.93159e-06,0.0023774,-0.00364231,0.000140957,0.000160236,-4.70203e-06,0.16755,0.168164,-0.56664,0.230926
3445,0,6.38701e-06,0.00262502,-0.00358106,-0.000411366,0.00015543,7.91618e-06,-0.566636,0.230924,0.167565,0.168147
3450,0,6.81728e-06,0.00287209,-0.0035204,-0.00102798,0.000155551,1.11774e-05,-0.566638,0.230936,0.167566,0.168136
3455,0,7.22939e-06,0.00311869,-0.00346009,-0.00173039,0.00014783,1.98715e-05,-0.566628,0.230949,0.167587,0.168092
3460,0,7.61636e-06,0.00336491,-0.00340042,-0.00182717,0.00016014,1.82474e-05,-0.566647,0.230972,0.167557,0.168118
3465,0,7.98097e-06,0.00361086,-0.00334096,-0.00234428,0.000167046,8.31875e-06,-0.566629,0.230979,0.167511,0.168138
3470,0,8.32463e-06,0.00385664,-0.003282,-0.00257304,0.000168849,1.86603e-05,-0.566646,0.231009,0.167522,0.168115
3475,0,8.63755e-06,0.00410237,-0.00322308,-0.00264368,0.000171171,1.47033e-05,-0.566641,0.231008,0.167507,0.168125
3480,0,8.93511e-06,0.00434813,-0.00316438,-0.00265101,0.000162918,1.42243e-05,-0.566623,0.230991,0.167522,0.16811
3485,0,9.20193e-06,0.00459405,-0.00310577,-0.00236079,0.000170557,1.30755e-05,-0.566644,0.230996,0.167513,0.168136
3490,0,9.4478e-06,0.00484021,-0.00304699,-0.0021948,0.000179677,1.30865e-05,-0.566667,0.231009,0.1675,0.168158
3495,0,9.67132e-06,0.00508672,-0.00298785,-0.00164384,0.000168513,9.6063e-06,-0.56665,0.230968,0.167527,0.168155
3500,0,9.87388e-06,0.00533323,-0.00292826,-0.00117993,0.000186548,6.23065e-06,-0.566687,0.230989,0.167493,0.168205
3505,0,1.00611e-05,0.00555956,-0.00288069,-0.000433647,0.000155545,-1.12417e-06,-0.168161,-0.167551,-0.230911,0.566623
3510,0,1.02818e-05,0.005734,-0.00286451,0.000557804,0.000131469,-2.55552e-05,0.167646,0.168064,-0.566623,0.230912
3515,0,1.05291e-05,0.00587212,-0.00286978,0.00151263,0.000114467,-3.84609e-05,0.167694,0.167994,-0.566603,0.230915
3520,0,1.07777e-05,0.00600806,-0.00287569,0.00219463,0.000114894,-3.51663e-05,0.167671,0.167986,-0.566582,0.230925
3525,0,1.1032e-05,0.00614442,-0.00288056,0.00271216,0.000111307,-2.74979e-05,0.167649,0.167979,-0.566545,0.230917
3530,0,1.12862e-05,0.00628106,-0.00288494,0.00296937,0.000125307,-1.45529e-05,0.167587,0.168024,-0.566539,0.230928
3535,0,1.15419e-05,0.00641784,-0.00288878,0.0030915,0.000119185,-2.18262e-05,0.167609,0.167993,-0.566537,0.230935
3540,0,1.17989e-05,0.00655461,-0.00289249,0.00301677,0.000133182,-2.98284e-05,0.1676,0.168008,-0.566583,0.230975
3545,0,1.20574e-05,0.00669124,-0.00289665,0.0026981,0.000121939,-3.07263e-05,0.167634,0.167995,-0.566573,0.230944
3550,0,1.23144e-05,0.0068276,-0.0029013,0.00221585,0.000120657,-3.25572e-05,0.167654,0.168002,-0.566588,0.230931
3555,0,1.25743e-05,0.00696355,-0.0029068,0.00168882,0.000123876,-2.55117e-05,0.167646,0.168035,-0.566593,0.230912
3560,0,1.28327e-05,0.00709897,-0.0029135,0.000930494,0.000125399,-2.65111e-05,0.167657,0.168047,-0.566609,0.230905
3565,0,1.30353e-05,0.00722056,-0.00291368,-5.17078e-05,0.000100874,-1.6817e-05,-0.168023,-0.167691,-0.230832,0.566547
3570,0,1.30227e-05,0.00729616,-0.00288758,-0.000950107,8.30599e-05,4.92225e-06,-0.566483,0.230779,0.167698,0.168006
3575,0,1.28369e-05,0.0073354,-0.00284037,-0.00156739,7.84121e-05,8.35545e-06,-0.566471,0.230786,0.167704,0.167981
3580,0,1.26399e-05,0.00737169,-0.00279236,-0.0018751,6.57718e-05,9.54038e-06,-0.566442,0.230769,0.167726,0.167947
3585,0,1.24332e-05,0.00740784,-0.00274484,-0.00205169,7.2992e-05,7.36363e-06,-0.566448,0.230783,0.167703,0.167962
3590,0,1.2232e-05,0.00744403,-0.00269741,-0.00193411,7.24235e-05,1.08098e-05,-0.566457,0.230786,0.167714,0.167957
3595,0,1.20224e-05,0.0074804,-0.00264944,-0.00161281,7.26682e-05,1.90026e-06,-0.566446,0.230763,0.167702,0.167982
3600,0,1.18143e-05,0.00751707,-0.00260098,-0.00115386,7.34211e-05,6.0906e-06,-0.566464,0.230765,0.167716,0.167982
3605,0,1.1602e-05,0.00755418,-0.00255105,-0.000480829,7.26499e-05,1.36741e-05,-0.566483,0.230772,0.167739,0.167972
3610,0,1.13896e-05,0.00759181,-0.00249991,0.000321801,7.70929e-05,9.96512e-06,-0.230773,0.566486,-0.167989,-0.167724
3615,0,1.11717e-05,0.00762764,-0.00244841,0.00112123,7.92282e-05,2.04313e-05,-0.230804,0.566504,-0.167966,-0.167734
3620,0,1.10194e-05,0.00763252,-0.00241533,0.00145478,3.70098e-05,-1.06296e-05,0.167793,0.167897,-0.566396,0.230707
3625,0,1.09915e-05,0.0075771,-0.00241922,0.00165691,9.75925e-06,-2.71425e-05,0.167875,0.167807,-0.566371,0.230689
3630,0,1.10585e-05,0.00746631,-0.00245717,0.0016114,-2.55242e-05,-5.40682e-05,0.566456,-0.230772,-0.167898,-0.167786
3635,0,1.11801e-05,0.00732113,-0.00251707,0.00147356,-2.72391e-05,-5.2484e-05,0.566459,-0.23077,-0.167894,-0.167795
3640,0,1.12862e-05,0.00717402,-0.00257854,0.000816081,-3.89261e-05,-6.67477e-05,0.566519,-0.230813,-0.167908,-0.167798
3645,0,1.13896e-05,0.0070266,-0.00264099,0.000384939,-2.80945e-05,-5.7895e-05,0.566483,-0.230771,-0.167915,-0.167797
3650,0,1.1472e-05,0.00687879,-0.00270434,-0.00023988,-3.68067e-05,-4.4796e-05,0.230761,-0.566475,0.167841,0.167873
3655,0,1.15447e-05,0.0067306,-0.00276871,-0.000753739,-4.23334e-05,-5.06741e-05,0.230787,-0.566495,0.167837,0.16787
3660,0,1.1602e-05,0.00658218,-0.00283371,-0.000854083,-4.21176e-05,-5.39512e-05,0.230794,-0.5665,0.167829,0.167876
3665,0,1.16481e-05,0.0064337,-0.00289866,-0.00104424,-4.53179e-05,-6.26012e-05,0.230819,-0.566521,0.167817,0.167885
3670,0,1.16788e-05,0.00628526,-0.00296348,-0.000764094,-4.10179e-05,-5.20263e-05,0.230787,-0.566495,0.167832,0.167875
3675,0,1.16969e-05,0.00613696,-0.0030279,-0.000509793,-4.07785e-05,-6.54785e-05,0.230811,-0.566523,0.167807,0.167904
3680,0,1.17039e-05,0.00598887,-0.00309183,-0.000291266,-3.83632e-05,-5.89459e-05,0.230793,-0.566506,0.167816,0.167897
3685,0,1.16955e-05,0.00584106,-0.00315544,7.05884e-05,-4.69234e-05,-5.07516e-05,0.566507,-0.230793,-0.167865,-0.16785
3690,0,1.16746e-05,0.00569355,-0.00321829,0.000468764,-4.20078e-05,-5.53376e-05,0.566505,-0.230793,-0.167882,-0.16783
3695,0,1.16411e-05,0.00554625,-0.00328083,0.000679263,-3.56383e-05,-5.21578e-05,0.566485,-0.230776,-0.167887,-0.167822
3700,0,1.15936e-05,0.00539904,-0.00334333,0.000689555,-5.33288e-05,-5.70332e-05,0.566529,-0.230821,-0.167862,-0.167847
3705,0,1.15321e-05,0.00525179,-0.00340587,0.0006353,-4.27117e-05,-6.69975e-05,0.566529,-0.230819,-0.167903,-0.167807
3710,0,1.14581e-05,0.00510436,-0.00346872,0.000363007,-4.30135e-05,-5.70155e-05,0.566511,-0.230798,-0.167884,-0.167829
3715,0,1.13687e-05,0.0049566,-0.00353211,-0.000111103,-5.35689e-05,-5.73932e-05,0.230819,-0.566533,0.16785,0.167865
3720,0,1.12695e-05,0.00480844,-0.00359622,-0.000535742,-5.07658e-05,-5.22689e-05,0.230805,-0.566516,0.167853,0.167858
3725,0,1.11535e-05,0.00465998,-0.00366037,-0.000768267,-4.57072e-05,-6.12674e-05,0.230815,-0.566522,0.167823,0.167884
3730,0,1.10278e-05,0.00451135,-0.00372483,-0.000901898,-4.32293e-05,-5.60876e-05,0.230801,-0.566506,0.167827,0.167878
3735,0,1.08867e-05,0.00436268,-0.00378925,-0.000883874,-4.82447e-05,-5.56814e-05,0.23081,-0.566515,0.167838,0.167867
3740,0,1.07316e-05,0.00421412,-0.00385348,-0.0006188,-5.69761e-05,-6.85271e-05,0.23085,-0.56656,0.167832,0.167878
3745,0,1.0571e-05,0.00407647,-0.00391093,-0.000353875,-3.41137e-05,-5.12143e-05,0.230769,-0.566482,0.167823,0.16789
3750,0,1.04383e-05,0.00399144,-0.00393556,0.000216507,4.67834e-06,-2.37832e-05,0.167895,0.167819,-0.56637,0.230657
3755,0,1.03447e-05,0.00397356,-0.00391844,0.000656229,1.58722e-05,-1.06205e-05,0.167844,0.167865,-0.566364,0.230655
3760,0,1.0265e-05,0.00397183,-0.00389135,0.000937091,2.51691e-05,-1.5665e-05,0.167833,0.167871,-0.56639,0.230686
3765,0,1.01868e-05,0.00397022,-0.00386395,0.00087423,2.70559e-05,-1.28982e-05,0.167825,0.167881,-0.566389,0.230683
3770,0,1.01058e-05,0.00396853,-0.00383663,0.000848188,3.12682e-05,-1.53124e-05,0.167821,0.167884,-0.566402,0.230696
3775,0,1.00234e-05,0.00396658,-0.00380976,0.00040813,2.91649e-05,-1.03495e-05,0.167819,0.167893,-0.566391,0.230679
3780,0,9.94373e-06,0.0039642,-0.00378312,-0.000127781,2.94412e-05,-1.34132e-05,-0.167889,-0.167825,-0.230685,0.566399
3785,0,9.8655e-06,0.00396134,-0.00375715,-0.000545888,2.18825e-05,-1.1298e-05,-0.167876,-0.167835,-0.230667,0.566378
3790,0,9.78447e-06,0.00395827,-0.00373127,-0.000552863,3.49172e-05,-2.28482e-05,-0.167879,-0.167832,-0.230716,0.566427
3795,0,9.70485e-06,0.00395523,-0.00370538,-0.000538139,3.9467e-05,-1.51595e-05,-0.167903,-0.167807,-0.23071,0.566421
3800,0,9.61963e-06,0.00395185,-0.00367869,-4.48575e-05,2.57584e-05,-1.68779e-05,-0.167875,-0.16784,-0.230684,0.566399
3805,0,9.45339e-06,0.00392695,-0.00363815,0.000612651,-1.14171e-06,2.17454e-06,0.167853,0.167857,0.230609,-0.566319
3810,0,9.1726e-06,0.00387391,-0.00357914,0.00112956,6.01447e-06,9.42009e-06,-0.230638,0.566337,-0.167843,-0.167856
3815,0,8.89739e-06,0.00382063,-0.00351937,0.00137747,6.98918e-06,1.33259e-05,-0.230651,0.566343,-0.167834,-0.167859
3820,0,8.62079e-06,0.00376742,-0.0034596,0.00136179,4.00045e-06,1.25345e-05,-0.230644,0.566336,-0.167829,-0.167863
3825,0,8.35536e-06,0.00371411,-0.00340006,0.00115719,5.35156e-06,8.29899e-06,-0.230635,0.566334,-0.167843,-0.167855
3830,0,8.08435e-06,0.00366059,-0.00334056,0.000877015,-3.13716e-07,7.59769e-06,0.167838,0.167867,0.23062,-0.566326
3835,0,7.8259e-06,0.00360679,-0.00328128,0.000663779,-5.43888e-06,8.66607e-06,0.167848,0.167861,0.230631,-0.56634
3840,0,7.56746e-06,0.00355271,-0.00322263,0.000207559,8.07318e-06,-5.49237e-06,0.167852,0.167862,-0.566341,0.230627
3845,0,7.316e-06,0.00349833,-0.00316407,-0.000190484,-7.66428e-06,1.43866e-05,-0.16787,-0.167844,0.566358,-0.230644
3850,0,7.06874e-06,0.00344364,-0.00310586,-0.000479901,1.38387e-06,9.36595e-06,-0.566334,0.230623,0.167872,0.16784
3855,0,6.82566e-06,0.00338877,-0.00304793,-0.000706897,-4.88155e-06,4.49467e-07,-0.167845,-0.167863,0.566322,-0.230614
3860,0,6.58119e-06,0.00333383,-0.00299017,-0.000783328,-2.97259e-06,1.32927e-05,-0.167874,-0.167833,0.566343,-0.230636
3865,0,6.34789e-06,0.00327887,-0.00293224,-0.00070538,-8.68603e-06,1.37645e-05,-0.167864,-0.167844,0.566356,-0.230647
3870,0,6.11739e-06,0.00322392,-0.00287434,-0.000723615,-1.10774e-05,5.45555e-06,-0.167843,-0.167865,0.566344,-0.230636
3875,0,5.88968e-06,0.00316899,-0.00281654,-0.000731128,-3.02581e-06,6.36914e-06,-0.167861,-0.167847,0.56633,-0.230622
3880,0,5.66756e-06,0.00311411,-0.00275843,-0.00064059,-1.53026e-06,1.63001e-05,-0.167884,-0.167826,0.566347,-0.230638
3885,0,5.44824e-06,0.0030593,-0.0027004,-0.000572244,-1.13059e-05,8.22675e-06,-0.167849,-0.167861,0.566351,-0.230641
3890,0,5.2345e-06,0.00300463,-0.00264229,-0.00029494,1.36905e-06,1.5883e-05,-0.566348,0.230635,0.167885,0.167828
3895,0,5.02495e-06,0.00295014,-0.00258391,-7.51118e-05,-1.36043e-05,1.50281e-05,-0.16786,-0.167854,0.566371,-0.230657
3900,0,4.81959e-06,0.00289588,-0.00252539,0.000362381,-2.56211e-06,2.64415e-05,0.167809,0.167903,0.230658,-0.566371
3905,0,4.61563e-06,0.00284188,-0.00246643,0.000856161,-6.35494e-06,2.31135e-05,0.16782,0.167886,0.230663,-0.566368
3910,0,4.41726e-06,0.0027881,-0.00240724,0.00101266,-1.17822e-05,6.49933e-06,0.167862,0.167841,0.230642,-0.566345
3915,0,4.22588e-06,0.00273447,-0.00234796,0.00129487,-5.08414e-06,1.88023e-05,0.16782,0.167874,0.230657,-0.566352
3920,0,4.04008e-06,0.00268094,-0.00228842,0.00159416,-1.81314e-05,1.88999e-05,0.167841,0.167844,0.230688,-0.566373
3925,0,3.85428e-06,0.00262744,-0.00222878,0.00164259,-1.28439e-05,1.66972e-05,0.167834,0.167849,0.230674,-0.566357
3930,0,3.67267e-06,0.00257391,-0.00216928,0.00149695,-1.81978e-05,2.35577e-05,0.167833,0.167855,0.230696,-0.566384
3935,0,3.49805e-06,0.00252031,-0.00210987,0.00137729,-2.05609e-05,8.73586e-06,0.167869,0.167823,0.230669,-0.566361
3940,0,3.32482e-06,0.00246657,-0.0020505,0.00122171,-2.00076e-05,2.58637e-05,0.167837,0.16786,0.230699,-0.566396
3945,0,3.16277e-06,0.0024155,-0.00199333,0.000920718,-1.60349e-05,1.75583e-05,0.167849,0.167855,0.230671,-0.566376
3950,0,3.08454e-06,0.00239823,-0.00195739,0.000245752,1.15592e-05,-3.6736e-06,0.167841,0.167872,-0.566344,0.230631
3955,0,3.10689e-06,0.00242719,-0.00195055,-0.000375138,3.61735e-05,-1.66282e-05,-0.167895,-0.167818,-0.230705,0.566418
3960,0,3.13902e-06,0.0024609,-0.00194702,-0.000802219,3.19036e-05,-4.25415e-06,-0.167908,-0.167799,-0.230675,0.566382
3965,0,3.17674e-06,0.00249443,-0.00194389,-0.00115891,3.63138e-05,-7.31685e-06,-0.167906,-0.167792,-0.230694,0.566393
3970,0,3.20887e-06,0.00252786,-0.00194094,-0.00137195,3.36294e-05,-1.47104e-05,-0.167883,-0.167809,-0.230707,0.566399
3975,0,3.23961e-06,0.00256126,-0.00193803,-0.00133955,4.05212e-05,-1.36946e-05,-0.1679,-0.167794,-0.230718,0.566411
3980,0,3.27593e-06,0.00259464,-0.00193521,-0.00134637,4.52412e-05,-2.09761e-05,-0.167894,-0.167799,-0.230741,0.566434
3985,0,3.30806e-06,0.00262804,-0.0019324,-0.00130395,3.48191e-05,-7.07693e-07,-0.167914,-0.16778,-0.23068,0.566375
3990,0,3.34159e-06,0.00266146,-0.0019294,-0.00125933,3.90786e-05,-1.0375e-05,-0.167904,-0.167791,-0.230707,0.566403
3995,0,3.37372e-06,0.0026949,-0.00192636,-0.00118256,3.27677e-05,-7.78677e-06,-0.167898,-0.1678,-0.230688,0.566386
4000,0,3.40585e-06,0.0027284,-0.00192323,-0.00116465,3.74079e-05,-1.20842e-05,-0.167899,-0.167799,-0.230706,0.566404
4005,0,3.44077e-06,0.00276197,-0.00192024,-0.000897797,5.06939e-05,-5.27141e-06,-0.167942,-0.167763,-0.230715,0.56642
4010,0,-0.0183416,-0.0143484,-1.06192,-0.00278926,-8.21989e-05,-0.00753858,0.246743,-0.582366,0.152039,0.183585
