time,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,mag.x,mag.y,mag.z
3590,0.0771065, -0.356582, -9.70895,0.0966579, 0.00931945, 0.0142673,-0.767122, -0.0723013, 0.13145
3595,0.121953, -0.402883, -9.93647,0.0806119, 0.00931305, 0.00986252,1.10506, -2.01967, 0.00327998
3600,0.0704469, -0.348736, -9.70492,0.057692, 0.00954755, 0.0116941,-0.213941, 0.349011, 0.732535
3605,0.143807, -0.359155, -9.94294,0.024081, 0.00905487, 0.0151365,0.132112, -1.62128, -1.46358
3610,0.0498427, -0.367482, -9.90251,-0.0160017, 0.0110433, 0.0131974,-0.799565, -0.551968, 0.159703
3615,0.0681895, -0.384044, -9.87348,-0.0559244, 0.011939, 0.0180072,0.828649, -1.48423, -1.30072
3620,0.153215, -0.345372, -9.71964,-0.0725821, -0.00818146, 0.00310442,-0.0819116, 1.12768, 0.863479
3625,0.113201, -0.308372, -9.89459,-0.0826764, -0.0209706, -0.00474575,-1.00213, 0.161748, 0.191184
3630,0.166994, -0.286746, -9.64625,-0.0804031, -0.0373977, -0.0174392,0.748121, 1.15655, -1.2556
3635,0.0898734, -0.302762, -9.9001,-0.073519, -0.0377234, -0.0164823,-1.03058, 0.661864, -0.579033
3640,0.0663037, -0.334297, -9.67834,-0.0406855, -0.0427913, -0.0230667,0.315784, 0.180632, 0.586485
3645,0.0909378, -0.277826, -9.92606,-0.0191546, -0.037135, -0.01864,2.28416, -0.153279, 1.98826
3650,0.0588165, -0.357271, -9.73935,0.0120478, -0.0407839, -0.0121882,0.774943, -1.03919, 0.303536
3655,0.123971, -0.344796, -9.85994,0.0377091, -0.0429146, -0.0147696,0.663306, 1.37587, -1.98783
3660,0.0452053, -0.355885, -9.69831,0.0427204, -0.0423101, -0.0161104,0.820292, 0.304697, -1.00814
3665,0.144917, -0.340353, -9.91409,0.0522164, -0.043332, -0.0200098,-0.233296, -0.564926, -0.653904
3670,0.0730416, -0.319495, -9.72166,0.038227, -0.0407825, -0.014755,-1.06528, 2.47347, 1.04525
3675,0.136043, -0.360648, -9.86148,0.0255279, -0.0401671, -0.020943,-0.34168, 0.113649, -0.670916
3680,0.0758338, -0.346284, -9.68957,0.0146153, -0.0385163, -0.0176162,-0.975036, 1.73285, -0.0366268
3685,0.147557, -0.355676, -9.89681,-0.00345491, -0.0420928, -0.013499,1.6461, 1.0738, 0.610903
3690,0.0388504, -0.341192, -9.69404,-0.023339, -0.0392533, -0.0154703,2.30015, -1.61767, -0.00273982
3695,0.110498, -0.351601, -9.91065,-0.033851, -0.0357222, -0.0137447,0.855536, -0.732519, -1.01273
3700,0.0169009, -0.356792, -9.6918,-0.0343652, -0.0436486, -0.015855,-0.146781, 1.64082, 0.194296
3705,0.0971478, -0.359644, -9.92192,-0.0316562, -0.038095, -0.0203885,0.123121, 0.704385, -1.30561
3710,0.0706033, -0.350695, -9.73638,-0.018059, -0.0377402, -0.0154226,0.108364, 0.744359, 0.376368
3715,0.0904804, -0.311767, -9.86091,0.00561636, -0.042267, -0.0153882,1.04382, 0.778633, 2.18068
3720,0.054406, -0.34403, -9.69364,0.0268212, -0.0404313, -0.0127313,-0.212752, -0.706922, -0.791674
3725,0.139748, -0.34194, -9.86418,0.0384323, -0.0375205, -0.0167994,1.25246, -0.397391, 1.10405
3730,0.0220958, -0.338652, -9.70471,0.0451047, -0.035838, -0.0141149,-0.705985, 0.281929, -0.602416
3735,0.032919, -0.355348, -9.88649,0.0442038, -0.0377237, -0.0137037,-0.230004, -0.910357, -1.20054
3740,0.0216912, -0.356408, -9.70963,0.0309657, -0.0413792, -0.0196035,-1.20482, -0.607576, -1.52642
3745,-0.00701084, -0.386246, -9.95373,0.017735, -0.030027, -0.0111651,-2.24544, -0.815782, 0.868008
3750,-0.049874, -0.378767, -9.69639,-0.0107492, -0.0112671, 0.00198061,-0.651336, -1.08813, 0.222477
3755,0.0560467, -0.325216, -9.86404,-0.0327085, -0.00587623, 0.00819065,-1.90349, -0.219774, -0.434116
3760,0.100766, -0.315312, -9.71704,-0.0467346, -0.00144331, 0.00569695,-1.71895, -0.0283224, -0.467312
3765,0.140464, -0.378878, -9.88331,-0.0435959, -0.000539363, 0.00692181,-0.00830988, -2.67797, -0.874259
3770,0.0708609, -0.307775, -9.76985,-0.0422959, 0.00147217, 0.00567985,-0.110168, 0.71078, -0.527122
3775,0.128775, -0.26519, -9.88539,-0.020321, 0.000477255, 0.00795231,-0.592708, 0.171004, 0.624629
3780,-0.013111, -0.32786, -9.71353,0.00644067, 0.000616837, 0.00640329,-0.0244199, -0.409941, 0.163091
3785,0.0998492, -0.356266, -9.90708,0.0273195, -0.00297287, 0.00732274,0.804394, 0.154504, 0.212936
3790,-0.00897825, -0.380275, -9.69978,0.0276673, 0.00324452, 0.00173514,-1.74902, -0.980316, 2.04868
3795,0.0615906, -0.351159, -9.9217,0.0269315, 0.00542138, 0.0053089,0.098782, 0.682623, 0.126235
3800,0.0202599, -0.308335, -9.74211,0.00229773, -0.0010951, 0.0044004,1.2615, -1.70162, 0.976864
3805,0.106431, -0.329732, -9.93108,-0.0305377, -0.0138205, 0.0133359,-0.202537, 0.424965, -0.131989
3810,0.0176042, -0.301161, -9.67431,-0.0563528, -0.0102335, 0.0165867,0.599677, -0.401138, -0.467054
3815,0.10973, -0.299772, -9.90185,-0.0687344, -0.00958919, 0.0182445,0.678603, 0.947775, 0.12249
3820,0.0262484, -0.338085, -9.75181,-0.0679527, -0.0108325, 0.0176656,-1.17905, -0.31037, 2.32218
3825,0.0755581, -0.364486, -9.85789,-0.057737, -0.0100089, 0.0154473,-0.965201, -0.67936, -2.61499
3830,0.0147321, -0.35955, -9.74319,-0.0437475, -0.0125257, 0.0149122,1.05366, 0.938253, 0.486423
3835,0.134592, -0.321467, -9.92935,-0.0331006, -0.0147843, 0.0152206,-1.09733, -0.913709, 1.6398
3840,0.0124134, -0.308797, -9.73667,-0.0103196, -0.00816717, 0.00828014,-0.500037, -0.858046, -0.421353
3845,0.0718003, -0.317936, -9.84292,0.00955617, -0.0154773, 0.0175483,0.472523, 0.252079, 1.04435
3850,0.019574, -0.287277, -9.70455,0.0240075, -0.0109838, 0.0149608,0.141569, -0.186252, 0.436734
3855,0.0865173, -0.367352, -9.94028,0.0353416, -0.0137818, 0.0105189,-0.403267, -1.29623, 1.10281
3860,0.0333934, -0.331175, -9.77302,0.039157, -0.012687, 0.0164395,-0.608925, -0.147478, -0.032863
3865,0.0717187, -0.323496, -9.88791,0.035263, -0.0152219, 0.0164682,-0.682809, 0.448173, 1.01886
3870,0.000657378, -0.330584, -9.71157,0.0361723, -0.0161748, 0.0123159,-2.1849, 0.946433, 1.82067
3875,0.0915744, -0.36444, -9.8853,0.036546, -0.0121551, 0.0125555,-0.291187, 0.496205, -1.80028
3880,0.0181449, -0.340514, -9.73162,0.0320235, -0.0112574, 0.0170881,0.23403, -0.686573, 1.86278
3885,-0.00855889, -0.352965, -9.90695,0.0286091, -0.0157271, 0.0130474,0.0227905, -0.18269, -1.54843
3890,0.0501208, -0.353488, -9.7083,0.01476, -0.00950658, 0.0164968,1.32568, 0.022839, -0.772129
3895,-0.0111798, -0.346116, -9.841,0.00378102, -0.0164525, 0.0158923,-1.201, -0.500625, -0.455526
3900,0.0481387, -0.32017, -9.69968,-0.0180675, -0.0110109, 0.0211294,0.526555, 0.321926, -1.59801
3905,-0.00833628, -0.35686, -9.90788,-0.0427269, -0.0126344, 0.0193453,0.797536, -0.0985712, -1.07017
3910,0.0812164, -0.35238, -9.6897,-0.0505431, -0.015037, 0.0112337,-0.136243, 0.110434, 0.87154
3915,-0.0333836, -0.349573, -9.8991,-0.0646374, -0.0116661, 0.0168918,-0.705723, 0.620267, 0.748531
3920,0.0487325, -0.343231, -9.68944,-0.0795845, -0.0176981, 0.016737,-0.13882, 0.816613, -0.875695
3925,0.00834838, -0.32426, -9.85445,-0.0820038, -0.0149994, 0.0154865,1.00702, -1.0531, 0.630174
3930,0.10187, -0.338367, -9.69969,-0.0747322, -0.0173679, 0.0185522,0.378655, -2.10028, 0.320654
3935,-0.0043302, -0.302052, -9.92261,-0.0687578, -0.0183119, 0.0112933,-0.655845, 1.06477, -0.554575
3940,0.0558269, -0.342272, -9.69782,-0.0609894, -0.0178668, 0.0192487,0.76329, -0.27448, -1.79908
3945,0.0150312, -0.262246, -9.86442,-0.0459595, -0.0158024, 0.0151005,-0.52592, 0.363181, 0.0246111
3950,-0.0488859, -0.309519, -9.71559,-0.0122538, -0.00260393, 0.0048685,0.359522, -2.0415, -0.821904
3955,0.0852553, -0.32857, -9.92369,0.0187521, 0.00901927, -0.0013235,1.33643, 1.67962, 1.28106
3960,0.105752, -0.32949, -9.70872,0.0400797, 0.00687201, 0.00455698,1.37824, 0.24829, 0.531168
3965,0.0745966, -0.363422, -9.95748,0.057892, 0.00885873, 0.00308797,-0.995376, 0.111597, -0.523275
3970,0.00169258, -0.344338, -9.69813,0.0685313, 0.00746743, -0.000442727,1.03133, -1.18443, 0.829696
3975,0.0384461, -0.330583, -9.93167,0.0669132, 0.0106363, 3.11494e-05,0.337234, 0.507156, -1.04728
3980,0.00257445, -0.319642, -9.73522,0.0672539, 0.0127711, -0.00344578,0.243352, 1.14787, 0.0926912
3985,0.0615318, -0.36926, -9.88879,0.0651359, 0.00769524, 0.00619635,0.517363, 1.78552, -0.392205
3990,-0.00325301, -0.335501, -9.70443,0.0629081, 0.00961058, 0.00158276,-0.704796, 0.5495, 0.352094
3995,0.0710369, -0.327247, -9.95562,0.0590745, 0.00649232, 0.00280495,1.22762, 1.08362, -0.244141
4000,0.0260685, -0.289187, -9.68382,0.0581803, 0.00858871, 0.000747997,0.328317, 0.168652, 1.20351
4005,0.0579689, -0.372786, -9.7121,0.0448545, 0.0148019, 0.00398204,-0.0299936, 1.12106, -0.927934
4010,0.00273207, -0.323137, -9.86099,0.0293537, 0.00936897, 0.000515507,1.18028, 0.155027, 0.413658
