time,p.x,p.y,p.z,att.x,att.y,att.z,attq.w,attq.x,attq.y,attq.z,v.x,v.y,v.z,v.r,v.p,v.yaw,pdot.x,pdot.y,pdot.z,vdot.x,vdot.y,vdot.z,vdot.r,vdot.p,vdot.yaw
2990,3.17832, 1, 4,-0, 0, -0,1,0,0,0,1.49558, 0, 0, 0, 0, 0,1.49558, 0, 0,-0.000423591, 0, 0, 0, 0, 0
2995,3.18579, 1, 4,-0, 0, -0,1,0,0,0,1.49558, 0, 0, 0, 0, 0,1.49558, 0, 0,-0.000423575, 0, 0, 0, 0, 0
3000,3.19327, 1, 4,-0, 0, -0,1,0,0,0,1.49557, 0, 0, 0, 0, 0,1.49557, 0, 0,-0.00042356, 0, 0, 0, 0, 0
3005,3.20075, 1, 4,-0, 0, -0,1,0,0,0,1.49557, 0, 0, 0, 0, 0,1.49557, 0, 0,-0.000423544, 0, 0, 0, 0, 0
3010,3.20823, 1, 4,-0, 0, -0,1,0,0,0,1.49557, 0, 0, 0, 0, 0,1.49557, 0, 0,-0.000423528, 0, 0, 0, 0, 0
3015,3.21571, 1, 4,-0, 0, -0,1,0,0,0,1.49557, 0, 0, 0, 0, 0,1.49557, 0, 0,-0.000423513, 0, 0, 0, 0, 0
3020,3.22318, 1, 4,-0, 0, -0,1,0,0,0,1.49557, 0, 0, 0, 0, 0,1.49557, 0, 0,-0.000423497, 0, 0, 0, 0, 0
3025,3.23066, 1, 4,-0, 0, -0,1,0,0,0,1.49556, 0, 0, 0, 0, 0,1.49556, 0, 0,-0.000423482, 0, 0, 0, 0, 0
3030,3.23814, 1, 4,-0, 0, -0,1,0,0,0,1.49556, 0, 0, 0, 0, 0,1.49556, 0, 0,-0.000423466, 0, 0, 0, 0, 0
3035,3.24562, 1, 4,-0, 0, -0,1,0,0,0,1.49556, 0, 0, 0, 0, 0,1.49556, 0, 0,-0.00042345, 0, 0, 0, 0, 0
3040,3.25309, 1, 4,-0, 0, -0,1,0,0,0,1.49556, 0, 0, 0, 0, 0,1.49556, 0, 0,-0.000423435, 0, 0, 0, 0, 0
3045,3.26057, 1, 4,-0, 0, -0,1,0,0,0,1.49556, 0, 0, 0, 0, 0,1.49556, 0, 0,-0.000423419, 0, 0, 0, 0, 0
3050,3.26805, 1, 4,-0, 0, -0,1,0,0,0,1.49555, 0, 0, 0, 0, 0,1.49555, 0, 0,-0.000423403, 0, 0, 0, 0, 0
3055,3.27553, 1, 4,-0, 0, -0,1,0,0,0,1.49555, 0, 0, 0, 0, 0,1.49555, 0, 0,-0.000423388, 0, 0, 0, 0, 0
3060,3.28301, 1, 4,-0, 0, -0,1,0,0,0,1.49555, 0, 0, 0, 0, 0,1.49555, 0, 0,-0.000423372, 0, 0, 0, 0, 0
3065,3.29048, 1, 4,-0, 0, -0,1,0,0,0,1.49555, 0, 0, 0, 0, 0,1.49555, 0, 0,-0.000423357, 0, 0, 0, 0, 0
3070,3.29796, 1, 4,-0, 0, -0,1,0,0,0,1.49555, 0, 0, 0, 0, 0,1.49555, 0, 0,-0.000423341, 0, 0, 0, 0, 0
3075,3.30544, 1, 4,-0, 0, -0,1,0,0,0,1.49554, 0, 0, 0, 0, 0,1.49554, 0, 0,-0.000423325, 0, 0, 0, 0, 0
3080,3.31292, 1, 4,-0, 0, -0,1,0,0,0,1.49554, 0, 0, 0, 0, 0,1.49554, 0, 0,-0.00042331, 0, 0, 0, 0, 0
3085,3.32039, 1, 4,-0, 0, -0,1,0,0,0,1.49554, 0, 0, 0, 0, 0,1.49554, 0, 0,-0.000423294, 0, 0, 0, 0, 0
3090,3.32787, 1, 4,-0, 0, -0,1,0,0,0,1.49554, 0, 0, 0, 0, 0,1.49554, 0, 0,-0.000423279, 0, 0, 0, 0, 0
3095,3.33535, 1, 4,-0, 0, -0,1,0,0,0,1.49553, 0, 0, 0, 0, 0,1.49553, 0, 0,-0.000423263, 0, 0, 0, 0, 0
3100,3.34283, 1, 4,-0, 0, -0,1,0,0,0,1.49553, 0, 0, 0, 0, 0,1.49553, 0, 0,-0.000423247, 0, 0, 0, 0, 0
3105,3.3503, 1, 4,-0, 0, -0,1,0,0,0,1.49553, 0, 0, 0, 0, 0,1.49553, 0, 0,-0.000423232, 0, 0, 0, 0, 0
3110,3.35778, 1, 4,-0, 0, -0,1,0,0,0,1.49553, 0, 0, 0, 0, 0,1.49553, 0, 0,-0.000423216, 0, 0, 0, 0, 0
3115,3.36526, 1, 4,-0, 0, -0,1,0,0,0,1.49553, 0, 0, 0, 0, 0,1.49553, 0, 0,-0.000423201, 0, 0, 0, 0, 0
3120,3.37274, 1, 4,-0, 0, -0,1,0,0,0,1.49552, 0, 0, 0, 0, 0,1.49552, 0, 0,-0.000423185, 0, 0, 0, 0, 0
3125,3.38021, 1, 4,-0, 0, -0,1,0,0,0,1.49552, 0, 0, 0, 0, 0,1.49552, 0, 0,-0.000423169, 0, 0, 0, 0, 0
3130,3.38769, 1, 4,-0, 0, -0,1,0,0,0,1.49552, 0, 0, 0, 0, 0,1.49552, 0, 0,-0.000423154, 0, 0, 0, 0, 0
3135,3.39517, 1, 4,-0, 0, -0,1,0,0,0,1.49552, 0, 0, 0, 0, 0,1.49552, 0, 0,-0.000423138, 0, 0, 0, 0, 0
3140,3.40265, 1, 4,-0, 0, -0,1,0,0,0,1.49552, 0, 0, 0, 0, 0,1.49552, 0, 0,-0.000423123, 0, 0, 0, 0, 0
3145,3.41013, 1, 4,-0, 0, -0,1,0,0,0,1.49551, 0, 0, 0, 0, 0,1.49551, 0, 0,-0.000423107, 0, 0, 0, 0, 0
3150,3.4176, 1, 4,-0, 0, -0,1,0,0,0,1.49551, 0, 0, 0, 0, 0,1.49551, 0, 0,-0.000423092, 0, 0, 0, 0, 0
3155,3.42508, 1, 4,-0, 0, -0,1,0,0,0,1.49551, 0, 0, 0, 0, 0,1.49551, 0, 0,-0.000423076, 0, 0, 0, 0, 0
3160,3.43256, 1, 4,-0, 0, -0,1,0,0,0,1.49551, 0, 0, 0, 0, 0,1.49551, 0, 0,-0.00042306, 0, 0, 0, 0, 0
3165,3.44004, 1, 4,-0, 0, -0,1,0,0,0,1.4955, 0, 0, 0, 0, 0,1.4955, 0, 0,-0.000423045, 0, 0, 0, 0, 0
3170,3.44751, 1, 4,-0, 0, -0,1,0,0,0,1.4955, 0, 0, 0, 0, 0,1.4955, 0, 0,-0.000423029, 0, 0, 0, 0, 0
3175,3.45499, 1, 4,-0, 0, -0,1,0,0,0,1.4955, 0, 0, 0, 0, 0,1.4955, 0, 0,-0.000423014, 0, 0, 0, 0, 0
3180,3.46247, 1, 4,-0, 0, -0,1,0,0,0,1.4955, 0, 0, 0, 0, 0,1.4955, 0, 0,-0.000422998, 0, 0, 0, 0, 0
3185,3.46995, 1, 4,-0, 0, -0,1,0,0,0,1.4955, 0, 0, 0, 0, 0,1.4955, 0, 0,-0.000422982, 0, 0, 0, 0, 0
3190,3.47742, 1, 4,-0, 0, -0,1,0,0,0,1.49549, 0, 0, 0, 0, 0,1.49549, 0, 0,-0.000422967, 0, 0, 0, 0, 0
3195,3.4849, 1, 4,-0, 0, -0,1,0,0,0,1.49549, 0, 0, 0, 0, 0,1.49549, 0, 0,-0.000422951, 0, 0, 0, 0, 0
3200,3.49238, 1, 4,-0, 0, -0,1,0,0,0,1.49549, 0, 0, 0, 0, 0,1.49549, 0, 0,-0.000422936, 0, 0, 0, 0, 0
3205,3.49986, 1, 4,-0, 0, -0,1,0,0,0,1.49549, 0, 0, 0, 0, 0,1.49549, 0, 0,-0.00042292, 0, 0, 0, 0, 0
3210,3.50733, 1, 4,-0, 0, -0,1,0,0,0,1.49549, 0, 0, 0, 0, 0,1.49549, 0, 0,-0.000422905, 0, 0, 0, 0, 0
3215,3.51481, 1, 4,-0, 0, -0,1,0,0,0,1.49548, 0, 0, 0, 0, 0,1.49548, 0, 0,-0.000422889, 0, 0, 0, 0, 0
3220,3.52229, 1, 4,-0, 0, -0,1,0,0,0,1.49548, 0, 0, 0, 0, 0,1.49548, 0, 0,-0.000422873, 0, 0, 0, 0, 0
3225,3.52977, 1, 4,-0, 0, -0,1,0,0,0,1.49548, 0, 0, 0, 0, 0,1.49548, 0, 0,-0.000422858, 0, 0, 0, 0, 0
3230,3.53724, 1, 4,-0, 0, -0,1,0,0,0,1.49548, 0, 0, 0, 0, 0,1.49548, 0, 0,-0.000422842, 0, 0, 0, 0, 0
3235,3.54472, 1, 4,-0, 0, -0,1,0,0,0,1.49548, 0, 0, 0, 0, 0,1.49548, 0, 0,-0.000422827, 0, 0, 0, 0, 0
3240,3.5522, 1, 4,-0, 0, -0,1,0,0,0,1.49547, 0, 0, 0, 0, 0,1.49547, 0, 0,-0.000422811, 0, 0, 0, 0, 0
3245,3.55967, 1, 4,-0, 0, -0,1,0,0,0,1.49547, 0, 0, 0, 0, 0,1.49547, 0, 0,-0.000422796, 0, 0, 0, 0, 0
3250,3.56715, 1, 4,-0, 0, -0,1,0,0,0,1.49547, 0, 0, 0, 0, 0,1.49547, 0, 0,-0.00042278, 0, 0, 0, 0, 0
3255,3.57463, 1, 4,-0, 0, -0,1,0,0,0,1.49547, 0, 0, 0, 0, 0,1.49547, 0, 0,-0.000422764, 0, 0, 0, 0, 0
3260,3.58211, 1, 4,-0, 0, -0,1,0,0,0,1.49546, 0, 0, 0, 0, 0,1.49546, 0, 0,-0.000422749, 0, 0, 0, 0, 0
3265,3.58958, 1, 4,-0, 0, -0,1,0,0,0,1.49546, 0, 0, 0, 0, 0,1.49546, 0, 0,-0.000422733, 0, 0, 0, 0, 0
3270,3.59706, 1, 4,-0, 0, -0,1,0,0,0,1.49546, 0, 0, 0, 0, 0,1.49546, 0, 0,-0.000422718, 0, 0, 0, 0, 0
3275,3.60454, 1, 4,-0, 0, -0,1,0,0,0,1.49546, 0, 0, 0, 0, 0,1.49546, 0, 0,-0.000422702, 0, 0, 0, 0, 0
3280,3.61202, 1, 4,-0, 0, -0,1,0,0,0,1.49546, 0, 0, 0, 0, 0,1.49546, 0, 0,-0.000422687, 0, 0, 0, 0, 0
3285,3.61949, 1, 4,-0, 0, -0,1,0,0,0,1.49545, 0, 0, 0, 0, 0,1.49545, 0, 0,-0.000422671, 0, 0, 0, 0, 0
3290,3.62697, 1, 4,-0, 0, -0,1,0,0,0,1.49545, 0, 0, 0, 0, 0,1.49545, 0, 0,-0.000422655, 0, 0, 0, 0, 0
3295,3.63445, 1, 4,-0, 0, -0,1,0,0,0,1.49545, 0, 0, 0, 0, 0,1.49545, 0, 0,-0.00042264, 0, 0, 0, 0, 0
3300,3.64192, 1, 4,-0, 0, -0,1,0,0,0,1.49545, 0, 0, 0, 0, 0,1.49545, 0, 0,-0.000422624, 0, 0, 0, 0, 0
3305,3.6494, 1, 4,-0, 0, -0,1,0,0,0,1.49545, 0, 0, 0, 0, 0,1.49545, 0, 0,-0.000422609, 0, 0, 0, 0, 0
3310,3.65688, 1, 4,-0, 0, -0,1,0,0,0,1.49544, 0, 0, 0, 0, 0,1.49544, 0, 0,-0.000422593, 0, 0, 0, 0, 0
3315,3.66436, 1, 4,-0, 0, -0,1,0,0,0,1.49544, 0, 0, 0, 0, 0,1.49544, 0, 0,-0.000422578, 0, 0, 0, 0, 0
3320,3.67183, 1, 4,-0, 0, -0,1,0,0,0,1.49544, 0, 0, 0, 0, 0,1.49544, 0, 0,-0.000422562, 0, 0, 0, 0, 0
3325,3.67931, 1, 4,-0, 0, -0,1,0,0,0,1.49544, 0, 0, 0, 0, 0,1.49544, 0, 0,-0.000422547, 0, 0, 0, 0, 0
3330,3.68679, 1, 4,-0, 0, -0,1,0,0,0,1.49544, 0, 0, 0, 0, 0,1.49544, 0, 0,-0.000422531, 0, 0, 0, 0, 0
3335,3.69427, 1, 4,-0, 0, -0,1,0,0,0,1.49543, 0, 0, 0, 0, 0,1.49543, 0, 0,-0.000422515, 0, 0, 0, 0, 0
3340,3.70174, 1, 4,-0, 0, -0,1,0,0,0,1.49543, 0, 0, 0, 0, 0,1.49543, 0, 0,-0.0004225, 0, 0, 0, 0, 0
3345,3.70922, 1, 4,-0, 0, -0,1,0,0,0,1.49543, 0, 0, 0, 0, 0,1.49543, 0, 0,-0.000422484, 0, 0, 0, 0, 0
3350,3.7167, 1, 4,-0, 0, -0,1,0,0,0,1.49543, 0, 0, 0, 0, 0,1.49543, 0, 0,-0.000422469, 0, 0, 0, 0, 0
3355,3.72417, 1, 4,-0, 0, -0,1,0,0,0,1.49542, 0, 0, 0, 0, 0,1.49542, 0, 0,-0.000422453, 0, 0, 0, 0, 0
3360,3.73165, 1, 4,-0, 0, -0,1,0,0,0,1.49542, 0, 0, 0, 0, 0,1.49542, 0, 0,-0.000422438, 0, 0, 0, 0, 0
3365,3.73913, 1, 4,-0, 0, -0,1,0,0,0,1.49542, 0, 0, 0, 0, 0,1.49542, 0, 0,-0.000422422, 0, 0, 0, 0, 0
3370,3.74661, 1, 4,-0, 0, -0,1,0,0,0,1.49542, 0, 0, 0, 0, 0,1.49542, 0, 0,-0.000422407, 0, 0, 0, 0, 0
3375,3.75408, 1, 4,-0, 0, -0,1,0,0,0,1.49542, 0, 0, 0, 0, 0,1.49542, 0, 0,-0.000422391, 0, 0, 0, 0, 0
3380,3.76156, 1, 4,-0, 0, -0,1,0,0,0,1.49541, 0, 0, 0, 0, 0,1.49541, 0, 0,-0.000422376, 0, 0, 0, 0, 0
3385,3.76904, 1, 4,-0, 0, -0,1,0,0,0,1.49541, 0, 0, 0, 0, 0,1.49541, 0, 0,-0.00042236, 0, 0, 0, 0, 0
3390,3.77651, 1, 4,-0, 0, -0,1,0,0,0,1.49541, 0, 0, 0, 0, 0,1.49541, 0, 0,-0.000422344, 0, 0, 0, 0, 0
3395,3.78399, 1, 4,-0, 0, -0,1,0,0,0,1.49541, 0, 0, 0, 0, 0,1.49541, 0, 0,-0.000422329, 0, 0, 0, 0, 0
3400,3.79147, 1, 4,-0, 0, -0,1,0,0,0,1.49541, 0, 0, 0, 0, 0,1.49541, 0, 0,-0.000422313, 0, 0, 0, 0, 0
3405,3.79894, 1, 4,-0, 0, -0,1,0,0,0,1.4954, 0, 0, 0, 0, 0,1.4954, 0, 0,-0.000422298, 0, 0, 0, 0, 0
3410,3.80642, 1, 4,-0, 0, -0,1,0,0,0,1.4954, 0, 0, 0, 0, 0,1.4954, 0, 0,-0.000422282, 0, 0, 0, 0, 0
3415,3.8139, 1, 4,-0, 0, -0,1,0,0,0,1.4954, 0, 0, 0, 0, 0,1.4954, 0, 0,-0.000422267, 0, 0, 0, 0, 0
3420,3.82138, 1, 4,-0, 0, -0,1,0,0,0,1.4954, 0, 0, 0, 0, 0,1.4954, 0, 0,-0.000422251, 0, 0, 0, 0, 0
3425,3.82885, 1, 4,-0, 0, -0,1,0,0,0,1.4954, 0, 0, 0, 0, 0,1.4954, 0, 0,-0.000422236, 0, 0, 0, 0, 0
3430,3.83633, 1, 4,-0, 0, -0,1,0,0,0,1.49539, 0, 0, 0, 0, 0,1.49539, 0, 0,-0.00042222, 0, 0, 0, 0, 0
3435,3.84381, 1, 4,-0, 0, -0,1,0,0,0,1.49539, 0, 0, 0, 0, 0,1.49539, 0, 0,-0.000422205, 0, 0, 0, 0, 0
3440,3.85128, 1, 4,-0, 0, -0,1,0,0,0,1.49539, 0, 0, 0, 0, 0,1.49539, 0, 0,-0.000422189, 0, 0, 0, 0, 0
3445,3.85876, 1, 4,-0, 0, -0,1,0,0,0,1.49539, 0, 0, 0, 0, 0,1.49539, 0, 0,-0.000422174, 0, 0, 0, 0, 0
3450,3.86624, 1, 4,-0, 0, -0,1,0,0,0,1.49538, 0, 0, 0, 0, 0,1.49538, 0, 0,-0.000422158, 0, 0, 0, 0, 0
3455,3.87371, 1, 4,-0, 0, -0,1,0,0,0,1.49538, 0, 0, 0, 0, 0,1.49538, 0, 0,-0.000422142, 0, 0, 0, 0, 0
3460,3.88119, 1, 4,-0, 0, -0,1,0,0,0,1.49538, 0, 0, 0, 0, 0,1.49538, 0, 0,-0.000422127, 0, 0, 0, 0, 0
3465,3.88867, 1, 4,-0, 0, -0,1,0,0,0,1.49538, 0, 0, 0, 0, 0,1.49538, 0, 0,-0.000422111, 0, 0, 0, 0, 0
3470,3.89614, 1, 4,-0, 0, -0,1,0,0,0,1.49538, 0, 0, 0, 0, 0,1.49538, 0, 0,-0.000422096, 0, 0, 0, 0, 0
3475,3.90362, 1, 4,-0, 0, -0,1,0,0,0,1.49537, 0, 0, 0, 0, 0,1.49537, 0, 0,-0.00042208, 0, 0, 0, 0, 0
3480,3.9111, 1, 4,-0, 0, -0,1,0,0,0,1.49537, 0, 0, 0, 0, 0,1.49537, 0, 0,-0.000422065, 0, 0, 0, 0, 0
3485,3.91858, 1, 4,-0, 0, -0,1,0,0,0,1.49537, 0, 0, 0, 0, 0,1.49537, 0, 0,-0.000422049, 0, 0, 0, 0, 0
3490,3.92605, 1, 4,-0, 0, -0,1,0,0,0,1.49537, 0, 0, 0, 0, 0,1.49537, 0, 0,-0.000422034, 0, 0, 0, 0, 0
3495,3.93353, 1, 4,-0, 0, -0,1,0,0,0,1.49537, 0, 0, 0, 0, 0,1.49537, 0, 0,-0.000422018, 0, 0, 0, 0, 0
3500,3.94101, 1, 4,-0, 0, -0,1,0,0,0,1.49536, 0, 0, 0, 0, 0,1.49536, 0, 0,-0.000422003, 0, 0, 0, 0, 0
3505,3.94848, 1, 4,-0, 0, -0,1,0,0,0,1.49536, 0, 0, 0, 0, 0,1.49536, 0, 0,-0.000421987, 0, 0, 0, 0, 0
3510,3.95596, 1, 4,-0, 0, -0,1,0,0,0,1.49536, 0, 0, 0, 0, 0,1.49536, 0, 0,-0.000421972, 0, 0, 0, 0, 0
3515,3.96344, 1, 4,-0, 0, -0,1,0,0,0,1.49536, 0, 0, 0, 0, 0,1.49536, 0, 0,-0.000421956, 0, 0, 0, 0, 0
3520,3.97091, 1, 4,-0, 0, -0,1,0,0,0,1.49535, 0, 0, 0, 0, 0,1.49535, 0, 0,-0.000421941, 0, 0, 0, 0, 0
3525,3.97839, 1, 4,-0, 0, -0,1,0,0,0,1.49535, 0, 0, 0, 0, 0,1.49535, 0, 0,-0.000421925, 0, 0, 0, 0, 0
3530,3.98587, 1, 4,-0, 0, -0,1,0,0,0,1.49535, 0, 0, 0, 0, 0,1.49535, 0, 0,-0.00042191, 0, 0, 0, 0, 0
3535,3.99334, 1, 4,-0, 0, -0,1,0,0,0,1.49535, 0, 0, 0, 0, 0,1.49535, 0, 0,-0.000421894, 0, 0, 0, 0, 0
3540,4.00082, 1, 4,-0, 0, -0,1,0,0,0,1.49535, 0, 0, 0, 0, 0,1.49535, 0, 0,-0.000421879, 0, 0, 0, 0, 0
3545,4.0083, 1, 4,-0, 0, -0,1,0,0,0,1.49534, 0, 0, 0, 0, 0,1.49534, 0, 0,-0.000421863, 0, 0, 0, 0, 0
3550,4.01577, 1, 4,-0, 0, -0,1,0,0,0,1.49534, 0, 0, 0, 0, 0,1.49534, 0, 0,-0.000421848, 0, 0, 0, 0, 0
3555,4.02325, 1, 4,-0, 0, -0,1,0,0,0,1.49534, 0, 0, 0, 0, 0,1.49534, 0, 0,-0.000421832, 0, 0, 0, 0, 0
3560,4.03073, 1, 4,-0, 0, -0,1,0,0,0,1.49534, 0, 0, 0, 0, 0,1.49534, 0, 0,-0.000421816, 0, 0, 0, 0, 0
3565,4.0382, 1, 4,-0, 0, -0,1,0,0,0,1.49534, 0, 0, 0, 0, 0,1.49534, 0, 0,-0.000421801, 0, 0, 0, 0, 0
3570,4.04568, 1, 4,-0, 0, -0,1,0,0,0,1.49533, 0, 0, 0, 0, 0,1.49533, 0, 0,-0.000421785, 0, 0, 0, 0, 0
3575,4.05316, 1, 4,-0, 0, -0,1,0,0,0,1.49533, 0, 0, 0, 0, 0,1.49533, 0, 0,-0.00042177, 0, 0, 0, 0, 0
3580,4.06063, 1, 4,-0, 0, -0,1,0,0,0,1.49533, 0, 0, 0, 0, 0,1.49533, 0, 0,-0.000421754, 0, 0, 0, 0, 0
3585,4.06811, 1, 4,-0, 0, -0,1,0,0,0,1.49533, 0, 0, 0, 0, 0,1.49533, 0, 0,-0.000421739, 0, 0, 0, 0, 0
3590,4.07559, 1, 4,-0, 0, -0,1,0,0,0,1.49533, 0, 0, 0, 0, 0,1.49533, 0, 0,-0.000421723, 0, 0, 0, 0, 0
3595,4.08306, 1, 4,-0, 0, -0,1,0,0,0,1.49532, 0, 0, 0, 0, 0,1.49532, 0, 0,-0.000421708, 0, 0, 0, 0, 0
3600,4.09054, 1, 4,-0, 0, -0,1,0,0,0,1.49532, 0, 0, 0, 0, 0,1.49532, 0, 0,-0.000421692, 0, 0, 0, 0, 0
3605,4.09802, 1, 4,-0, 0, -0,1,0,0,0,1.49532, 0, 0, 0, 0, 0,1.49532, 0, 0,-0.000421677, 0, 0, 0, 0, 0
3610,4.10549, 1, 4,-0, 0, -0,1,0,0,0,1.49532, 0, 0, 0, 0, 0,1.49532, 0, 0,-0.000421661, 0, 0, 0, 0, 0
3615,4.11297, 1, 4,-0, 0, -0,1,0,0,0,1.49531, 0, 0, 0, 0, 0,1.49531, 0, 0,-0.000421646, 0, 0, 0, 0, 0
3620,4.12045, 1, 4,-0, 0, -0,1,0,0,0,1.49531, 0, 0, 0, 0, 0,1.49531, 0, 0,-0.00042163, 0, 0, 0, 0, 0
3625,4.12792, 1, 4,-0, 0, -0,1,0,0,0,1.49531, 0, 0, 0, 0, 0,1.49531, 0, 0,-0.000421615, 0, 0, 0, 0, 0
3630,4.1354, 1, 4,-0, 0, -0,1,0,0,0,1.49531, 0, 0, 0, 0, 0,1.49531, 0, 0,-0.000421599, 0, 0, 0, 0, 0
3635,4.14288, 1, 4,-0, 0, -0,1,0,0,0,1.49531, 0, 0, 0, 0, 0,1.49531, 0, 0,-0.000421584, 0, 0, 0, 0, 0
3640,4.15035, 1, 4,-0, 0, -0,1,0,0,0,1.4953, 0, 0, 0, 0, 0,1.4953, 0, 0,-0.000421568, 0, 0, 0, 0, 0
3645,4.15783, 1, 4,-0, 0, -0,1,0,0,0,1.4953, 0, 0, 0, 0, 0,1.4953, 0, 0,-0.000421553, 0, 0, 0, 0, 0
3650,4.16531, 1, 4,-0, 0, -0,1,0,0,0,1.4953, 0, 0, 0, 0, 0,1.4953, 0, 0,-0.000421537, 0, 0, 0, 0, 0
3655,4.17278, 1, 4,-0, 0, -0,1,0,0,0,1.4953, 0, 0, 0, 0, 0,1.4953, 0, 0,-0.000421522, 0, 0, 0, 0, 0
3660,4.18026, 1, 4,-0, 0, -0,1,0,0,0,1.4953, 0, 0, 0, 0, 0,1.4953, 0, 0,-0.000421506, 0, 0, 0, 0, 0
3665,4.18774, 1, 4,-0, 0, -0,1,0,0,0,1.49529, 0, 0, 0, 0, 0,1.49529, 0, 0,-0.000421491, 0, 0, 0, 0, 0
3670,4.19521, 1, 4,-0, 0, -0,1,0,0,0,1.49529, 0, 0, 0, 0, 0,1.49529, 0, 0,-0.000421475, 0, 0, 0, 0, 0
3675,4.20269, 1, 4,-0, 0, -0,1,0,0,0,1.49529, 0, 0, 0, 0, 0,1.49529, 0, 0,-0.00042146, 0, 0, 0, 0, 0
3680,4.21016, 1, 4,-0, 0, -0,1,0,0,0,1.49529, 0, 0, 0, 0, 0,1.49529, 0, 0,-0.000421444, 0, 0, 0, 0, 0
3685,4.21764, 1, 4,-0, 0, -0,1,0,0,0,1.49529, 0, 0, 0, 0, 0,1.49529, 0, 0,-0.000421429, 0, 0, 0, 0, 0
3690,4.22512, 1, 4,-0, 0, -0,1,0,0,0,1.49528, 0, 0, 0, 0, 0,1.49528, 0, 0,-0.000421413, 0, 0, 0, 0, 0
3695,4.23259, 1, 4,-0, 0, -0,1,0,0,0,1.49528, 0, 0, 0, 0, 0,1.49528, 0, 0,-0.000421398, 0, 0, 0, 0, 0
3700,4.24007, 1, 4,-0, 0, -0,1,0,0,0,1.49528, 0, 0, 0, 0, 0,1.49528, 0, 0,-0.000421382, 0, 0, 0, 0, 0
3705,4.24755, 1, 4,-0, 0, -0,1,0,0,0,1.49528, 0, 0, 0, 0, 0,1.49528, 0, 0,-0.000421367, 0, 0, 0, 0, 0
3710,4.25502, 1, 4,-0, 0, -0,1,0,0,0,1.49527, 0, 0, 0, 0, 0,1.49527, 0, 0,-0.000421352, 0, 0, 0, 0, 0
3715,4.2625, 1, 4,-0, 0, -0,1,0,0,0,1.49527, 0, 0, 0, 0, 0,1.49527, 0, 0,-0.000421336, 0, 0, 0, 0, 0
3720,4.26998, 1, 4,-0, 0, -0,1,0,0,0,1.49527, 0, 0, 0, 0, 0,1.49527, 0, 0,-0.000421321, 0, 0, 0, 0, 0
3725,4.27745, 1, 4,-0, 0, -0,1,0,0,0,1.49527, 0, 0, 0, 0, 0,1.49527, 0, 0,-0.000421305, 0, 0, 0, 0, 0
3730,4.28493, 1, 4,-0, 0, -0,1,0,0,0,1.49527, 0, 0, 0, 0, 0,1.49527, 0, 0,-0.00042129, 0, 0, 0, 0, 0
3735,4.2924, 1, 4,-0, 0, -0,1,0,0,0,1.49526, 0, 0, 0, 0, 0,1.49526, 0, 0,-0.000421274, 0, 0, 0, 0, 0
3740,4.29988, 1, 4,-0, 0, -0,1,0,0,0,1.49526, 0, 0, 0, 0, 0,1.49526, 0, 0,-0.000421259, 0, 0, 0, 0, 0
3745,4.30736, 1, 4,-0, 0, -0,1,0,0,0,1.49526, 0, 0, 0, 0, 0,1.49526, 0, 0,-0.000421243, 0, 0, 0, 0, 0
3750,4.31483, 1, 4,-0, 0, -0,1,0,0,0,1.49526, 0, 0, 0, 0, 0,1.49526, 0, 0,-0.000421228, 0, 0, 0, 0, 0
3755,4.32231, 1, 4,-0, 0, -0,1,0,0,0,1.49526, 0, 0, 0, 0, 0,1.49526, 0, 0,-0.000421212, 0, 0, 0, 0, 0
3760,4.32979, 1, 4,-0, 0, -0,1,0,0,0,1.49525, 0, 0, 0, 0, 0,1.49525, 0, 0,-0.000421197, 0, 0, 0, 0, 0
3765,4.33726, 1, 4,-0, 0, -0,1,0,0,0,1.49525, 0, 0, 0, 0, 0,1.49525, 0, 0,-0.000421181, 0, 0, 0, 0, 0
3770,4.34474, 1, 4,-0, 0, -0,1,0,0,0,1.49525, 0, 0, 0, 0, 0,1.49525, 0, 0,-0.000421166, 0, 0, 0, 0, 0
3775,4.35221, 1, 4,-0, 0, -0,1,0,0,0,1.49525, 0, 0, 0, 0, 0,1.49525, 0, 0,-0.00042115, 0, 0, 0, 0, 0
3780,4.35969, 1, 4,-0, 0, -0,1,0,0,0,1.49525, 0, 0, 0, 0, 0,1.49525, 0, 0,-0.000421135, 0, 0, 0, 0, 0
3785,4.36717, 1, 4,-0, 0, -0,1,0,0,0,1.49524, 0, 0, 0, 0, 0,1.49524, 0, 0,-0.000421119, 0, 0, 0, 0, 0
3790,4.37464, 1, 4,-0, 0, -0,1,0,0,0,1.49524, 0, 0, 0, 0, 0,1.49524, 0, 0,-0.000421104, 0, 0, 0, 0, 0
3795,4.38212, 1, 4,-0, 0, -0,1,0,0,0,1.49524, 0, 0, 0, 0, 0,1.49524, 0, 0,-0.000421088, 0, 0, 0, 0, 0
3800,4.3896, 1, 4,-0, 0, -0,1,0,0,0,1.49524, 0, 0, 0, 0, 0,1.49524, 0, 0,-0.000421073, 0, 0, 0, 0, 0
3805,4.39707, 1, 4,-0, 0, -0,1,0,0,0,1.49523, 0, 0, 0, 0, 0,1.49523, 0, 0,-0.000421057, 0, 0, 0, 0, 0
3810,4.40455, 1, 4,-0, 0, -0,1,0,0,0,1.49523, 0, 0, 0, 0, 0,1.49523, 0, 0,-0.000421042, 0, 0, 0, 0, 0
