time, p.x, p.y, p.z, roll, pitch, yaw, v.x, v.y, v.z, v.r, v.p, v.y
8220,-0.111689,-0.109726,-0.004310,0.423501,2.913780,-1.760888,-0.172798,0.132512,-0.088986,0.025302,-5.726331,-8.913560
8240,-0.115712,-0.108375,-0.002306,0.570870,2.955615,-1.951453,-0.135223,0.158883,-0.107374,0.026776,-7.515665,-7.996570
8260,-0.120040,-0.109010,-0.000638,0.736143,3.036586,-2.113887,-0.090051,0.175665,-0.125828,0.028498,-9.128701,-6.900768
8280,-0.123857,-0.111534,0.000333,0.909227,-3.127818,-2.234457,-0.039393,0.183122,-0.140058,0.030277,-10.489909,-5.611512
8300,-0.126525,-0.115385,0.000202,1.086676,-2.980066,-2.301645,0.013829,0.182745,-0.146070,0.031895,-11.516121,-4.121919
8320,-0.127810,-0.119657,-0.001329,1.272641,-2.817822,-2.305722,0.065701,0.177180,-0.141070,0.033134,-12.127539,-2.439463
8340,-0.127996,-0.123377,-0.004296,1.476752,-2.659647,-2.237035,0.111161,0.169935,-0.124287,0.033801,-12.262192,-0.588083
8360,-0.127799,-0.125870,-0.008399,1.708461,-2.526943,-2.087537,0.145142,0.164784,-0.097470,0.033774,-11.889769,1.396434
8380,-0.128074,-0.127013,-0.013078,1.965071,-2.440483,-1.860959,0.163843,0.164866,-0.064585,0.033025,-11.019082,3.435503
8400,-0.129467,-0.127246,-0.017675,2.219581,-2.411361,-1.586491,0.165537,0.171682,-0.030729,0.031642,-9.705501,5.330470
8420,-0.132167,-0.127328,-0.021598,2.432402,-2.431956,-1.307454,0.150968,0.184181,-0.000707,0.029861,-8.065822,6.905522
8440,-0.135859,-0.127997,-0.024428,2.581062,-2.480120,-1.051699,0.122827,0.199107,0.022296,0.027998,-6.240511,8.064830
8460,-0.139889,-0.129701,-0.025953,2.667675,-2.531941,-0.824094,0.084913,0.212331,0.037086,0.026353,-4.347107,8.801995
8480,-0.143510,-0.132483,-0.026149,2.706198,-2.569058,-0.619173,0.041346,0.220311,0.044464,0.025143,-2.453055,9.170599
8500,-0.146117,-0.136027,-0.025126,2.712519,-2.579236,-0.430909,-0.004061,0.220950,0.046800,0.024488,-0.574738,9.243220
8520,-0.147391,-0.139795,-0.023058,2.701498,-2.554789,-0.255257,-0.048132,0.213731,0.047167,0.024434,1.308502,9.081543
8540,-0.147350,-0.143178,-0.020141,2.687379,-2.491504,-0.088940,-0.088073,0.199393,0.048745,0.024979,3.220010,8.722345
8560,-0.146337,-0.145648,-0.016556,2.685669,-2.388937,0.073615,-0.121411,0.179567,0.054448,0.026089,5.134421,8.175844
8580,-0.144953,-0.146884,-0.012477,2.717590,-2.250484,0.245957,-0.145990,0.156458,0.066496,0.027684,7.013229,7.433056
8600,-0.143937,-0.146877,-0.008100,2.825417,-2.085200,0.465206,-0.159732,0.132582,0.085960,0.029641,8.799361,6.470439
8620,-0.143992,-0.145996,-0.003687,3.129005,-1.918133,0.847887,-0.160567,0.110549,0.112311,0.031784,10.411545,5.256796
8640,-0.145548,-0.144972,0.000407,0.739498,-1.304562,-1.497579,-0.146699,0.092762,0.143048,0.033881,11.743763,3.762354
8660,-0.148520,-0.144711,0.003767,1.474054,-1.189033,-0.757464,-0.117250,0.080927,0.173686,0.035660,12.672409,1.968873
8680,-0.152213,-0.145955,0.005997,1.796686,-0.973333,-0.473003,-0.073088,0.075380,0.198453,0.036833,13.073026,-0.122123
8700,-0.155509,-0.148907,0.006841,1.962658,-0.739986,-0.396633,-0.017405,0.074431,0.211845,0.037156,12.844929,-2.487670
8720,-0.157320,-0.153042,0.006240,2.081375,-0.521247,-0.425825,0.044490,0.074122,0.210630,0.036504,11.936021,-4.959650
8740,-0.157101,-0.157267,0.004309,2.186643,-0.336815,-0.526890,0.105795,0.068851,0.195328,0.034979,10.393507,-7.227714
8760,-0.155124,-0.160389,0.001273,2.285764,-0.199273,-0.681379,0.159088,0.053474,0.170323,0.032940,8.383241,-9.019992
8780,-0.152346,-0.161628,-0.002584,2.372906,-0.112479,-0.872085,0.198494,0.025807,0.142308,0.030863,6.121757,-10.200018
8800,-0.149981,-0.160918,-0.006941,2.436182,-0.070635,-1.082077,0.220591,-0.012537,0.117772,0.029160,3.789003,-10.783904
8820,-0.149028,-0.158848,-0.011457,2.463903,-0.060164,-1.297920,0.224632,-0.057240,0.101192,0.028078,1.481539,-10.881934
8840,-0.149975,-0.156389,-0.015792,2.448574,-0.063292,-1.511144,0.211874,-0.102600,0.094474,0.027700,-0.781824,-10.613689
8860,-0.152732,-0.154553,-0.019622,2.388160,-0.061262,-1.716279,0.184737,-0.143254,0.097234,0.028009,-3.021516,-10.065639
8880,-0.156748,-0.154119,-0.022639,2.287119,-0.037046,-1.907060,0.146003,-0.175290,0.107277,0.028930,-5.196437,-9.282238
8900,-0.161195,-0.155450,-0.024542,2.154806,0.021420,-2.073907,0.098422,-0.196568,0.120822,0.030331,-7.239889,-8.276091
8920,-0.165191,-0.158410,-0.025048,2.001350,0.118653,-2.204382,0.044722,-0.206714,0.133096,0.032027,-9.072340,-7.043023
8940,-0.168032,-0.162369,-0.023956,1.832617,0.250688,-2.285207,-0.012032,-0.206977,0.139190,0.033788,-10.600026,-5.576412
8960,-0.169427,-0.166352,-0.021246,1.646657,0.405738,-2.302769,-0.068003,-0.200051,0.135044,0.035356,-11.721984,-3.874263
8980,-0.169637,-0.169339,-0.017168,1.433059,0.565149,-2.241702,-0.117989,-0.189776,0.118493,0.036471,-12.343202,-1.950733
9000,-0.169420,-0.170672,-0.012245,1.177286,0.703955,-2.085978,-0.156297,-0.180607,0.090136,0.036915,-12.393030,0.158895
9020,-0.169732,-0.170357,-0.007133,0.877211,0.793782,-1.832237,-0.178174,-0.176631,0.053478,0.036559,-11.843022,2.409504
9040,-0.171320,-0.169076,-0.002441,0.569219,0.815428,-1.516397,-0.180889,-0.180406,0.014033,0.035395,-10.713762,4.634985
9060,-0.174392,-0.167891,0.001418,0.314908,0.776315,-1.202106,-0.164556,-0.191676,-0.022273,0.033589,-9.101248,6.585673
9080,-0.178537,-0.167789,0.004236,0.145522,0.706019,-0.925596,-0.131942,-0.207015,-0.050744,0.031475,-7.169296,8.082615
9100,-0.182924,-0.169316,0.005963,0.052499,0.635196,-0.686300,-0.087680,-0.221260,-0.068898,0.029439,-5.086092,9.063412
9120,-0.186649,-0.172437,0.006620,0.013458,0.585271,-0.472479,-0.037153,-0.229644,-0.077530,0.027797,-2.969029,9.569153
9140,-0.189054,-0.176649,0.006243,0.006520,0.568980,-0.274896,0.014590,-0.229311,-0.079756,0.026743,-0.865786,9.689606
9160,-0.189889,-0.181212,0.004856,0.012453,0.593103,-0.087897,0.063386,-0.219659,-0.079649,0.026360,1.232964,9.512345
9180,-0.189346,-0.185390,0.002478,0.012865,0.660099,0.093841,0.105628,-0.201864,-0.081256,0.026658,3.354358,9.095525
9200,-0.187985,-0.188638,-0.000849,3.128307,2.374072,-2.861203,0.138386,-0.178265,-0.088024,0.027601,5.467391,8.461697
9220,-0.186597,-0.190729,-0.005002,3.044223,2.234578,-2.646138,0.159288,-0.151821,-0.102224,0.029096,7.524292,7.607518
9240,-0.186019,-0.191822,-0.009695,2.839858,2.082596,-2.344800,0.166186,-0.125694,-0.124408,0.030991,9.456314,6.510498
9260,-0.186889,-0.192446,-0.014420,2.397292,1.967966,-1.842077,0.157117,-0.102915,-0.152945,0.033071,11.166752,5.138490
9280,-0.189367,-0.193368,-0.018459,1.752801,1.983370,-1.176929,0.130726,-0.085955,-0.183801,0.035058,12.531325,3.461790
9300,-0.192936,-0.195297,-0.021044,1.285503,2.141728,-0.732578,0.087148,-0.076068,-0.210908,0.036625,13.409219,1.465950
9320,-0.196474,-0.198505,-0.021630,1.025675,2.362256,-0.545946,0.028941,-0.072487,-0.227515,0.037446,13.666486,-0.839015
9340,-0.198684,-0.202557,-0.020140,0.856199,2.590743,-0.509004,-0.038592,-0.071837,-0.228430,0.037268,13.207852,-3.404489
9360,-0.198732,-0.206390,-0.017000,0.719035,2.796724,-0.569121,-0.108011,-0.068296,-0.212269,0.036012,12.008978,-5.966490
9380,-0.196704,-0.208742,-0.012937,0.593677,2.960321,-0.700551,-0.170411,-0.055226,-0.182451,0.033902,10.181741,-8.180559
9400,-0.193592,-0.208754,-0.008670,0.479413,3.071593,-0.882575,-0.218075,-0.028357,-0.146230,0.031420,7.952908,-9.798295
9420,-0.190814,-0.206367,-0.004684,0.386287,3.132241,-1.094136,-0.246200,0.012052,-0.111770,0.029100,5.563601,-10.751898
9440,-0.189602,-0.202318,-0.001182,0.326844,-3.128785,-1.316816,-0.253386,0.061728,-0.085345,0.027336,3.178330,-11.125109
9460,-0.190579,-0.197811,0.001840,0.309769,-3.126853,-1.538253,-0.241036,0.113977,-0.070116,0.026318,0.860480,-11.059845
9480,-0.193660,-0.194087,0.004473,0.337684,-3.125304,-1.751442,-0.212319,0.162075,-0.066329,0.026082,-1.400125,-10.680410
9500,-0.198205,-0.192095,0.006778,0.407464,-3.105759,-1.950971,-0.171054,0.200987,-0.072048,0.026580,-3.628122,-10.062990
9520,-0.203271,-0.192323,0.008703,0.510791,-3.054011,-2.129540,-0.120879,0.227882,-0.083751,0.027714,-5.776875,-9.237156
9540,-0.207877,-0.194746,0.010034,0.637631,-2.962439,-2.277069,-0.065018,0.242015,-0.096712,0.029333,-7.783223,-8.205153
9560,-0.211243,-0.198858,0.010422,0.781016,-2.831135,-2.381699,-0.006518,0.244404,-0.105777,0.031237,-9.567679,-6.954414
9580,-0.213002,-0.203774,0.009487,0.941613,-2.667687,-2.429856,0.051229,0.237499,-0.106264,0.033183,-11.034735,-5.470552
9600,-0.213351,-0.208446,0.006998,1.131692,-2.486749,-2.402907,0.103775,0.224895,-0.094928,0.034900,-12.081089,-3.749565
9620,-0.213032,-0.212003,0.003056,1.379043,-2.311304,-2.270866,0.145639,0.210958,-0.070918,0.036122,-12.611242,-1.806418
9640,-0.213068,-0.214091,-0.001841,1.721327,-2.176332,-1.995093,0.171715,0.200117,-0.036358,0.036636,-12.557263,0.323561
9660,-0.214329,-0.215022,-0.006904,2.147877,-2.124308,-1.584379,0.178513,0.195781,0.004019,0.036328,-11.895926,2.591145
9680,-0.217151,-0.215612,-0.011290,2.533350,-2.167434,-1.163022,0.165011,0.199263,0.044148,0.035212,-10.655051,4.813202
9700,-0.221183,-0.216777,-0.014343,2.782183,-2.265836,-0.828559,0.133146,0.208768,0.077660,0.033489,-8.940525,6.738708
9720,-0.225554,-0.219093,-0.015729,2.912180,-2.372288,-0.568946,0.087501,0.219705,0.100227,0.031521,-6.920646,8.194177
9740,-0.229270,-0.222568,-0.015429,2.967824,-2.457813,-0.349255,0.034033,0.226672,0.111365,0.029705,-4.760659,9.127508
9760,-0.231594,-0.226708,-0.013643,2.983102,-2.507688,-0.148139,-0.021352,0.225631,0.113869,0.028351,-2.569587,9.585919
9780,-0.232261,-0.230760,-0.010671,2.982912,-2.515414,0.044920,-0.073644,0.214977,0.112205,0.027637,-0.385983,9.658476
9800,-0.231501,-0.233990,-0.006822,2.988563,-2.479621,0.236863,-0.118549,0.195393,0.111064,0.027632,1.806307,9.426440
9820,-0.229939,-0.235903,-0.002358,3.022588,-2.403669,0.437656,-0.152807,0.169176,0.114490,0.028329,4.019287,8.938076
9840,-0.228419,-0.236381,0.002504,3.114352,-2.297753,0.667346,-0.174004,0.139488,0.125316,0.029667,6.204700,8.206178
9860,-0.227794,-0.235738,0.007541,0.166716,-0.958382,-2.177037,-0.180232,0.109793,0.144535,0.031519,8.298067,7.218952
9880,-0.228689,-0.234697,0.012451,0.514726,-1.039516,-1.763916,-0.169855,0.083434,0.170844,0.033689,10.209048,5.948073
9900,-0.231240,-0.234244,0.016809,0.979055,-1.027878,-1.275467,-0.141767,0.063209,0.200413,0.035912,11.816947,4.360668
9920,-0.234918,-0.235293,0.020087,1.384659,-0.904681,-0.890697,-0.096173,0.050746,0.227188,0.037862,12.976245,2.433523
9940,-0.238594,-0.238252,0.021792,1.663313,-0.712643,-0.684237,-0.035580,0.045678,0.244113,0.039186,13.535280,0.165945
9960,-0.240966,-0.242693,0.021639,1.861116,-0.499789,-0.619242,0.034663,0.044939,0.245349,0.039574,13.367172,-2.415284
9980,-0.241197,-0.247411,0.019662,2.022194,-0.300795,-0.659348,0.106789,0.042725,0.228742,0.038851,12.403562,-5.138700
10000,-0.239407,-0.250930,0.016182,2.166986,-0.140383,-0.780664,0.171337,0.031807,0.197242,0.037121,10.692379,-7.628456
10020,-0.236661,-0.252215,0.011687,2.296693,-0.032245,-0.960943,0.219881,0.006808,0.158337,0.034814,8.435355,-9.551933
10040,-0.234448,-0.251141,0.006720,2.400198,0.023940,-1.175847,0.247106,-0.032829,0.121080,0.032512,5.899200,-10.754266
10060,-0.233993,-0.248494,0.001797,2.463637,0.041618,-1.403505,0.251476,-0.082581,0.092696,0.030705,3.297964,-11.274804
10080,-0.235804,-0.245551,-0.002644,2.478339,0.041825,-1.629227,0.234711,-0.134769,0.076813,0.029660,0.735455,-11.255244
10100,-0.239603,-0.243565,-0.006264,2.443191,0.047114,-1.844453,0.200623,-0.181790,0.073500,0.029448,-1.778680,-10.838276
10120,-0.244553,-0.243383,-0.008817,2.363763,0.077455,-2.041953,0.153729,-0.218145,0.080144,0.030020,-4.251082,-10.116311
10140,-0.249583,-0.245267,-0.010107,2.250678,0.146673,-2.212105,0.098252,-0.241075,0.092244,0.031260,-6.607241,-9.127666
10160,-0.253697,-0.248877,-0.009955,2.114416,0.259945,-2.342503,0.037948,-0.250362,0.104036,0.032970,-8.758060,-7.879624
10180,-0.256251,-0.253362,-0.008232,1.959274,0.413171,-2.418787,-0.023514,-0.247873,0.109612,0.034894,-10.597272,-6.364106
10200,-0.257163,-0.257594,-0.004951,1.777997,0.593545,-2.422740,-0.081843,-0.237107,0.104131,0.036723,-12.004431,-4.574732
10220,-0.257006,-0.260543,-0.000379,1.546640,0.779105,-2.325815,-0.131262,-0.222746,0.085036,0.038135,-12.859084,-2.521517
10240,-0.256821,-0.261725,0.004942,1.224050,0.935134,-2.085096,-0.165643,-0.209992,0.053116,0.038837,-13.063765,-0.238351
10260,-0.257668,-0.261460,0.010307,0.795842,1.013604,-1.684175,-0.180054,-0.203368,0.012632,0.038636,-12.568787,2.221723
10280,-0.260126,-0.260754,0.015053,0.374895,0.986947,-1.233992,-0.172103,-0.205312,-0.029818,0.037490,-11.387056,4.697089
10300,-0.264000,-0.260824,0.018714,0.092722,0.889958,-0.867614,-0.142779,-0.214805,-0.067029,0.035562,-9.619665,6.877303
10320,-0.268413,-0.262512,0.021057,3.087480,2.363665,2.553870,-0.096542,-0.227047,-0.093111,0.033253,-7.463717,8.528559
10340,-0.272244,-0.265942,0.022028,3.025707,2.455254,2.786777,-0.040060,-0.235635,-0.106530,0.031038,-5.129712,9.569803
10360,-0.274619,-0.270568,0.021662,3.009210,2.508869,2.998056,0.019653,-0.235464,-0.109971,0.029306,-2.763336,10.055777
10380,-0.275197,-0.275486,0.020032,3.009466,2.517263,-3.083252,0.076551,-0.224385,-0.108450,0.028283,-0.419579,10.101336
10400,-0.274227,-0.279802,0.017229,3.002601,2.479359,-2.882855,0.125532,-0.203111,-0.107390,0.028050,1.917845,9.812743
10420,-0.272412,-0.282903,0.013380,2.963597,2.399546,-2.672447,0.162804,-0.174335,-0.111481,0.028599,4.264898,9.254120
10440,-0.270702,-0.284612,0.008676,2.859719,2.290093,-2.428874,0.185657,-0.141738,-0.123969,0.029858,6.570598,8.445148
10460,-0.270042,-0.285231,0.003459,2.642047,2.176433,-2.108828,0.191977,-0.109278,-0.145930,0.031682,8.766413,7.375243
10480,-0.271092,-0.285475,-0.001713,2.263170,2.107535,-1.668046,0.179938,-0.080711,-0.175750,0.033849,10.754904,6.014087
10500,-0.273934,-0.286277,-0.006064,1.794204,2.143953,-1.180398,0.148312,-0.059122,-0.208875,0.036061,12.404990,4.326313
10520,-0.277875,-0.288412,-0.008758,1.412760,2.291246,-0.827793,0.097445,-0.046214,-0.238213,0.037954,13.559452,2.288269
10540,-0.281588,-0.292048,-0.009200,1.153889,2.499750,-0.652551,0.030455,-0.041361,-0.255692,0.039140,14.057997,-0.097420
10560,-0.283656,-0.296492,-0.007327,0.964698,2.722207,-0.612301,-0.046205,-0.040822,-0.254973,0.039292,13.773961,-2.797257
10580,-0.283323,-0.300376,-0.003663,0.804590,2.924563,-0.674270,-0.123358,-0.037830,-0.234316,0.038251,12.652081,-5.590739
10600,-0.280975,-0.302287,0.000944,0.656813,3.082615,-0.815969,-0.190240,-0.024396,-0.197947,0.036184,10.777092,-8.075090
10620,-0.277972,-0.301494,0.005698,0.523681,-3.098774,-1.013841,-0.237948,0.004736,-0.154881,0.033605,8.390809,-9.924176
10640,-0.275944,-0.298307,0.010098,0.418963,-3.049827,-1.241523,-0.261553,0.049122,-0.115110,0.031144,5.780013,-11.019384
10660,-0.276046,-0.293903,0.013959,0.357028,-3.037167,-1.476453,-0.260454,0.102788,-0.085910,0.029290,3.152940,-11.439321
10680,-0.278566,-0.289782,0.017288,0.345104,-3.037966,-1.704639,-0.237473,0.157107,-0.070359,0.028281,0.594895,-11.347249
10700,-0.282976,-0.287231,0.020141,0.382318,-3.029460,-1.918447,-0.197338,0.204241,-0.067795,0.028160,-1.901645,-10.889443
10720,-0.288257,-0.286994,0.022503,0.461651,-2.992654,-2.111298,-0.145151,0.239003,-0.074939,0.028859,-4.349338,-10.152850
10740,-0.293265,-0.289187,0.024211,0.572336,-2.915339,-2.274266,-0.085450,0.259207,-0.086775,0.030246,-6.679347,-9.168665
10760,-0.297050,-0.293340,0.024946,0.705172,-2.793865,-2.395699,-0.022156,0.265242,-0.097250,0.032120,-8.807003,-7.937195
10780,-0.299112,-0.298535,0.024311,0.858344,-2.633321,-2.461191,0.040926,0.259498,-0.100423,0.034218,-10.628037,-6.444407
10800,-0.299575,-0.303633,0.022014,1.043506,-2.447191,-2.449818,0.099219,0.245876,-0.091662,0.036229,-12.022245,-4.679324
10820,-0.299206,-0.307635,0.018091,1.294348,-2.259014,-2.323916,0.146722,0.229325,-0.068841,0.037827,-12.868174,-2.648813
10840,-0.299143,-0.310081,0.013035,1.670400,-2.109260,-2.022100,0.177419,0.215137,-0.033316,0.038721,-13.066542,-0.385158
10860,-0.300399,-0.311264,0.007717,2.176551,-2.056376,-1.537067,0.186798,0.207705,0.010133,0.038718,-12.565333,2.058574
10880,-0.303369,-0.312080,0.003115,2.621551,-2.119979,-1.057482,0.173131,0.209122,0.054564,0.037779,-11.374771,4.534334
10900,-0.307629,-0.313556,0.000001,2.879468,-2.242965,-0.710320,0.138145,0.217945,0.092025,0.036068,-9.588540,6.733227
10920,-0.312141,-0.316308,-0.001243,2.999686,-2.367021,-0.452267,0.087128,0.229003,0.116881,0.033983,-7.396882,8.413957
10940,-0.315760,-0.320263,-0.000628,3.043846,-2.461440,-0.233033,0.027329,0.235745,0.128321,0.032004,-5.007404,9.483896
10960,-0.317716,-0.324764,0.001579,3.051510,-2.512325,-0.028580,-0.033985,0.233210,0.129837,0.030528,-2.566433,9.987072
10980,-0.317848,-0.328914,0.005014,3.050546,-2.514888,0.171466,-0.090655,0.219590,0.127064,0.029783,-0.130822,10.030560
11000,-0.316586,-0.331928,0.009325,3.065471,-2.470231,0.374814,-0.137535,0.196031,0.125777,0.029849,2.314058,9.714510
11020,-0.314772,-0.333391,0.014231,3.123401,-2.385726,0.594837,-0.170932,0.165668,0.130712,0.030709,4.764402,9.096328
11040,-0.313408,-0.333381,0.019496,0.118676,-0.863294,-2.283374,-0.188231,0.132568,0.144777,0.032269,7.151097,8.189721
11060,-0.313380,-0.332493,0.024850,0.381514,-0.960771,-1.934846,-0.187426,0.100968,0.168278,0.034347,9.384722,6.979152
11080,-0.315152,-0.331727,0.029891,0.784672,-0.994113,-1.490025,-0.166938,0.074710,0.198452,0.036674,11.343363,5.432323
11100,-0.318495,-0.332198,0.034052,1.214736,-0.919005,-1.065785,-0.126183,0.056598,0.229455,0.038902,12.871259,3.517587
11120,-0.322409,-0.334649,0.036700,1.545658,-0.752760,-0.793818,-0.066726,0.047494,0.253281,0.040623,13.792940,1.222463
11140,-0.325453,-0.338963,0.037349,1.781351,-0.545555,-0.679009,0.006628,0.045302,0.262010,0.041444,13.944919,-1.433566
11160,-0.326438,-0.344040,0.035869,1.966367,-0.340415,-0.686752,0.085830,0.044462,0.250976,0.041081,13.218235,-4.357079
11180,-0.325140,-0.348234,0.032532,2.128075,-0.169008,-0.789713,0.160270,0.036776,0.221308,0.039514,11.606697,-7.164671
11200,-0.322497,-0.350183,0.027892,2.271926,-0.050624,-0.963047,0.219251,0.014667,0.180285,0.037129,9.291934,-9.430503
11220,-0.320127,-0.349510,0.022609,2.387519,0.011759,-1.179170,0.255285,-0.024442,0.138497,0.034584,6.578778,-10.902947
11240,-0.319493,-0.346944,0.017318,2.459644,0.031441,-1.412392,0.265458,-0.076675,0.105343,0.032501,3.745508,-11.577739
11260,-0.321282,-0.343888,0.012547,2.478501,0.031609,-1.645154,0.251098,-0.133485,0.086071,0.031250,0.944025,-11.608033
11280,-0.325253,-0.341784,0.008677,2.443109,0.037617,-1.867317,0.216392,-0.185691,0.081393,0.030944,-1.797382,-11.168187
11300,-0.330488,-0.341623,0.005972,2.360202,0.071768,-2.070431,0.166591,-0.226428,0.088512,0.031533,-4.485265,-10.375559
11320,-0.335776,-0.343720,0.004630,2.242159,0.148978,-2.243299,0.106651,-0.252174,0.102209,0.032875,-7.031268,-9.279435
11340,-0.339999,-0.347684,0.004840,2.100578,0.273899,-2.371740,0.040958,-0.262553,0.115650,0.034735,-9.328685,-7.890034
11360,-0.342460,-0.352534,0.006745,1.939025,0.440463,-2.439462,-0.026191,-0.259774,0.121824,0.036801,-11.251186,-6.199322
11380,-0.343138,-0.356987,0.010329,1.746768,0.632659,-2.425014,-0.089669,-0.248051,0.115109,0.038706,-12.657530,-4.202932
11400,-0.342775,-0.359935,0.015275,1.492767,0.823560,-2.293302,-0.142528,-0.233010,0.092836,0.040074,-13.410949,-1.918143
11420,-0.342601,-0.360971,0.020956,1.130145,0.970538,-1.995697,-0.177523,-0.220773,0.056556,0.040585,-13.409123,0.608861
11440,-0.343749,-0.360641,0.026584,0.672521,1.020708,-1.543161,-0.189152,-0.216354,0.011976,0.040058,-12.613750,3.304618
11460,-0.346678,-0.360190,0.031444,0.279413,0.963818,-1.094389,-0.175245,-0.221855,-0.032800,0.038507,-11.065632,5.887772
11480,-0.350923,-0.360912,0.035056,0.048343,0.854871,-0.750804,-0.138081,-0.234675,-0.069648,0.036237,-8.931583,8.012256
11500,-0.355354,-0.363503,0.037191,3.083274,2.392453,2.657313,-0.083818,-0.248160,-0.093083,0.033779,-6.462178,9.472725
11520,-0.358765,-0.367797,0.037797,3.047051,2.464908,2.886219,-0.020622,-0.254973,-0.103160,0.031665,-3.879484,10.254798
11540,-0.360401,-0.372969,0.036918,3.042893,2.490730,3.098204,0.043590,-0.250421,-0.104350,0.030257,-1.303470,10.470515
11560,-0.360184,-0.377973,0.034647,3.041762,2.465806,-2.979125,0.102265,-0.233598,-0.102950,0.029717,1.248824,10.257464
11580,-0.358666,-0.381938,0.031115,3.015911,2.392314,-2.767842,0.150055,-0.206628,-0.105054,0.030066,3.808242,9.713854
11600,-0.356815,-0.384426,0.026515,2.930371,2.280674,-2.528228,0.183122,-0.173429,-0.115433,0.031236,6.325156,8.879848
11620,-0.355729,-0.385550,0.021179,2.729515,2.154744,-2.211966,0.198598,-0.138615,-0.136534,0.033071,8.720963,7.754116
11640,-0.356304,-0.385959,0.015668,2.339897,2.065830,-1.749581,0.194027,-0.106771,-0.167678,0.035322,10.886700,6.308212
11660,-0.358856,-0.386661,0.010806,1.815947,2.090331,-1.198538,0.167491,-0.081849,-0.204573,0.037650,12.675436,4.504751
11680,-0.362829,-0.388628,0.007538,1.396293,2.242918,-0.801925,0.118652,-0.066350,-0.239537,0.039640,13.909991,2.318415
11700,-0.366844,-0.392254,0.006594,1.129338,2.462802,-0.615775,0.050269,-0.060155,-0.263116,0.040854,14.410022,-0.245776
11720,-0.369274,-0.396955,0.008136,0.942316,2.695222,-0.578464,-0.030888,-0.059469,-0.267342,0.040924,14.035938,-3.145588
11740,-0.369134,-0.401304,0.011673,0.786329,2.903314,-0.648546,-0.114765,-0.056761,-0.249441,0.039693,12.733822,-6.107882
11760,-0.366711,-0.403702,0.016331,0.643568,3.061970,-0.799965,-0.189148,-0.042806,-0.213756,0.037397,10.619462,-8.673564
11780,-0.363435,-0.403244,0.021277,0.517973,-3.122966,-1.006484,-0.243501,-0.011476,-0.170455,0.034653,7.983240,-10.495586
11800,-0.361099,-0.400188,0.025983,0.425042,-3.079072,-1.240069,-0.271824,0.036660,-0.130931,0.032174,5.146197,-11.480480
11820,-0.360993,-0.395769,0.030249,0.379549,-3.069938,-1.478144,-0.273159,0.094991,-0.103341,0.030461,2.320135,-11.749119
11840,-0.363456,-0.391614,0.034059,0.388083,-3.070344,-1.707378,-0.250403,0.153842,-0.090939,0.029720,-0.425994,-11.492092
11860,-0.367933,-0.389130,0.037428,0.448794,-3.055962,-1.919889,-0.208509,0.204549,-0.092703,0.029950,-3.116427,-10.859982
11880,-0.373316,-0.389144,0.040265,0.552767,-3.007594,-2.107261,-0.152716,0.241475,-0.104607,0.031041,-5.714079,-9.928246
11900,-0.378353,-0.391775,0.042294,0.688193,-2.914775,-2.257641,-0.087723,0.262349,-0.120387,0.032800,-8.126608,-8.717852
11920,-0.382013,-0.396452,0.043068,0.847132,-2.777573,-2.356101,-0.017822,0.267857,-0.132681,0.034951,-10.242928,-7.221314
11940,-0.383814,-0.402059,0.042108,1.032156,-2.606576,-2.384227,0.052316,0.261090,-0.134559,0.037155,-11.930558,-5.424428
11960,-0.384041,-0.407256,0.039166,1.261935,-2.422876,-2.315396,0.116565,0.247026,-0.121189,0.039036,-13.047658,-3.327027
11980,-0.383699,-0.410988,0.034478,1.572528,-2.260576,-2.110270,0.167074,0.231876,-0.091418,0.040235,-13.468184,-0.956861
12000,-0.384085,-0.412978,0.028822,1.984248,-2.167865,-1.746060,0.196562,0.221870,-0.048718,0.040487,-13.113397,1.630067
12020,-0.386138,-0.413858,0.023283,2.408290,-2.179308,-1.308472,0.200407,0.221397,-0.000372,0.039698,-11.975869,4.308927
12040,-0.389955,-0.414809,0.018881,2.708563,-2.268926,-0.933963,0.178041,0.231100,0.044929,0.037995,-10.137867,6.735391
12060,-0.394739,-0.416878,0.016276,2.869543,-2.379605,-0.643779,0.133520,0.246526,0.079364,0.035800,-7.805675,8.606480
12080,-0.399226,-0.420441,0.015671,2.937900,-2.470352,-0.402842,0.074238,0.260091,0.099165,0.033671,-5.224853,9.790190
12100,-0.402301,-0.425091,0.016910,2.955816,-2.519773,-0.185461,0.008731,0.264887,0.106277,0.032081,-2.576777,10.326948
12120,-0.403427,-0.429931,0.019660,2.954919,-2.518538,0.020842,-0.055354,0.257427,0.106325,0.031304,0.064651,10.341308
12140,-0.402768,-0.433989,0.023565,2.962462,-2.464696,0.224486,-0.111785,0.238004,0.105988,0.031431,2.713076,9.951444
12160,-0.401071,-0.436578,0.028321,3.008259,-2.363459,0.439619,-0.155491,0.209612,0.111262,0.032432,5.349634,9.222961
12180,-0.399417,-0.437519,0.033670,3.135262,-2.230116,0.698608,-0.182736,0.176733,0.126301,0.034178,7.887995,8.170205
12200,-0.398900,-0.437243,0.039307,0.275480,-1.042690,-2.072459,-0.190506,0.144314,0.152310,0.036437,10.216771,6.774217
12220,-0.400239,-0.436743,0.044768,0.774632,-1.100933,-1.531416,-0.176258,0.116995,0.186781,0.038875,12.186732,4.999958
